mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
16	15	121/2	121/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	291				
16	15	243/4	243/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	292				
16	15	57	57	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	293				
16	15	58	58	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	294				
16	15	59	59	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	295				
16	15	57	57	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	296				
16	15	229/4	229/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	297				
16	15	115/2	115/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	298				
16	15	231/4	231/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	299				
16	15	58	58	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	300				
16	15	233/4	233/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	301				
16	15	117/2	117/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	302				
16	15	235/4	235/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	303				
16	15	59	59	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	304				
16	15	60	60	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	305				
17	16	61	61	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	306				
17	16	245/4	245/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	307				
17	16	123/2	123/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	308				
17	16	247/4	247/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	309				
17	16	62	62	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	310				
17	16	249/4	249/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	311				
17	16	125/2	125/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	312				
17	16	251/4	251/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	313				
17	16	63	63	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	314				
17	16	127/2	127/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	315				
17	16	255/4	255/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	316				
17	16	64	64	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	317				
17	16	129/2	129/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	318				
17	16	259/4	259/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	319				
17	16	61	61	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	320				
17	16	62	62	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	321				
17	16	63	63	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	322				
18	17	65	65	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	323				
18	17	261/4	261/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	324				
18	17	131/2	131/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	325				
18	17	263/4	263/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	326				
18	17	66	66	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	327				
18	17	265/4	265/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	328				
18	17	133/2	133/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	329				
18	17	267/4	267/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	330				
18	17	67	67	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	331				
18	17	269/4	269/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	332				
18	17	135/2	135/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	333				
18	17	271/4	271/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	334				
18	17	68	68	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	335				
18	17	273/4	273/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	336				
18	17	137/2	137/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	337				
18	17	275/4	275/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	338				
18	17	65	65	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	339				
18	17	66	66	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	340				
18	17	67	67	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	341				
18	17	68	68	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	342				
19	18	69	69	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	343				
19	18	139/2	139/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	344				
19	18	279/4	279/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	345				
19	18	70	70	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	346				
19	18	281/4	281/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	347				
19	18	141/2	141/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	348				
19	18	283/4	283/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	349				
19	18	71	71	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	350				
19	18	143/2	143/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	351				
19	18	287/4	287/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	352				
19	18	72	72	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	353				
19	18	145/2	145/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	354				
19	18	69	69	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	355				
19	18	141/2	141/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	356				
19	18	71	71	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	357				
19	18	143/2	143/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	358				
19	18	72	72	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	359				
19	18	145/2	145/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	360				
20	19	73	73	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	361				
20	19	293/4	293/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	362				
20	19	147/2	147/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	363				
20	19	295/4	295/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	364				
20	19	74	74	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	365				
20	19	297/4	297/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	366				
20	19	149/2	149/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	367				
20	19	299/4	299/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	368				
20	19	75	75	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	369	articAccentBelow			
20	19	73	73	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	370				
20	19	74	74	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	371				
20	19	75	75	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	372				
20	19	151/2	151/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	373				
21	19	305/4	305/4	0.25	1/16	13/16	Chord	4/4	1	1	1/16	1/16	1	374				
21	19	153/2	153/2	0.25	1/8	7/8	Chord	4/4	1	1	1/16	1/16	1	375				
21	19	307/4	307/4	0.25	3/16	15/16	Chord	4/4	1	1	1/16	1/16	1	376				
22	20	77	77	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	377				
22	20	155/2	155/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	378				
22	20	311/4	311/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	379				
22	20	78	78	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	380				
22	20	313/4	313/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	381				
22	20	157/2	157/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	382				
22	20	315/4	315/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	383				
22	20	79	79	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	384				
22	20	317/4	317/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	385				
22	20	159/2	159/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	386				
22	20	319/4	319/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	387				
22	20	80	80	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	388				
22	20	321/4	321/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	389				
22	20	161/2	161/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	390				
22	20	323/4	323/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	391				
22	20	77	77	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	392				
22	20	79	79	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	393				
22	20	159/2	159/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	394				
22	20	80	80	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	395				
22	20	161/2	161/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	396				
23	21	81	81	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	397				
23	21	333/4	333/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	398				
23	21	167/2	167/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	399				
23	21	335/4	335/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	400				
23	21	84	84	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	401				
23	21	337/4	337/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	402				
23	21	169/2	169/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	403				
23	21	339/4	339/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	404				
23	21	81	81	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	405				
23	21	325/4	325/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	406				
23	21	163/2	163/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	407				
23	21	327/4	327/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	408				
23	21	82	82	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	409				
23	21	329/4	329/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	410				
23	21	165/2	165/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	411				
23	21	331/4	331/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	412				
23	21	83	83	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	413				
24	22	85	85	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	414				
24	22	341/4	341/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	415				
24	22	171/2	171/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	416				
24	22	343/4	343/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	417				
24	22	86	86	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	418				
24	22	345/4	345/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	419				
24	22	173/2	173/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	420				
24	22	347/4	347/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	421				
24	22	87	87	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	422				
24	22	85	85	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	423				
24	22	86	86	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	424				
24	22	87	87	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	425				
24	22	349/4	349/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	426				
24	22	175/2	175/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	427				
24	22	351/4	351/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	428				
24	22	88	88	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	429				
24	22	353/4	353/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	430				
24	22	177/2	177/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	431				
24	22	355/4	355/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	432				
25	23	357/4	357/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	433				
25	23	179/2	179/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	434				
25	23	359/4	359/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	435				
25	23	90	90	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	436				
25	23	361/4	361/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	437				
25	23	181/2	181/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	438				
25	23	363/4	363/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	439				
25	23	91	91	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	440				
25	23	365/4	365/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	441				
25	23	183/2	183/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	442				
25	23	367/4	367/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	443				
25	23	92	92	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	444				
25	23	369/4	369/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	445				
25	23	185/2	185/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	446				
25	23	371/4	371/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	447				
25	23	89	89	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	448				
25	23	91	91	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	449				
25	23	92	92	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	450				
26	24	93	93	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	451				
26	24	373/4	373/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	452				
26	24	187/2	187/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	453				
26	24	375/4	375/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	454				
26	24	94	94	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	455				
26	24	377/4	377/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	456				
26	24	189/2	189/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	457				
26	24	379/4	379/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	458				
26	24	95	95	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	459				
26	24	191/2	191/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	460				
26	24	383/4	383/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	461				
26	24	96	96	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	462				
26	24	93	93	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	463				
26	24	94	94	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	464				
26	24	95	95	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	465				
26	24	193/2	193/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	466				
27	25	97	97	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	467				
27	25	389/4	389/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	468				
27	25	195/2	195/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	469				
27	25	391/4	391/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	470				
27	25	98	98	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	471				
27	25	393/4	393/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	472				
27	25	197/2	197/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	473				
27	25	395/4	395/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	474				
27	25	99	99	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	475				
27	25	397/4	397/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	476				
27	25	199/2	199/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	477				
27	25	399/4	399/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	478				
27	25	100	100	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	479				
27	25	401/4	401/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	480				
27	25	201/2	201/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	481				
27	25	403/4	403/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	482				
27	25	97	97	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	483				
27	25	99	99	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	484				
27	25	100	100	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	485				
28	26	101	101	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	486				
28	26	103	103	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	487				
28	26	413/4	413/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	488				
28	26	207/2	207/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	489				
28	26	415/4	415/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	490				
28	26	104	104	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	491				
28	26	417/4	417/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	492				
28	26	209/2	209/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	493				
28	26	419/4	419/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	494				
28	26	101	101	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	495				
28	26	405/4	405/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	496				
28	26	203/2	203/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	497				
28	26	407/4	407/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	498				
28	26	102	102	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	499				
28	26	409/4	409/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	500				
28	26	205/2	205/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	501				
28	26	411/4	411/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	502				
28	26	103	103	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	503				
29	27	105	105	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	504				
29	27	421/4	421/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	505				
29	27	211/2	211/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	506				
29	27	423/4	423/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	507				
29	27	106	106	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	508				
29	27	425/4	425/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	509				
29	27	213/2	213/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	510				
29	27	427/4	427/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	511				
29	27	107	107	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	512				
29	27	105	105	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	513				
29	27	106	106	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	514				
29	27	107	107	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	515				
29	27	429/4	429/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	516				
29	27	215/2	215/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	517				
29	27	431/4	431/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	518				
29	27	108	108	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	519				
29	27	433/4	433/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	520				
29	27	217/2	217/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	521				
29	27	435/4	435/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	522				
30	28	109	109	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	523				
30	28	437/4	437/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	524				
30	28	219/2	219/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	525				
30	28	439/4	439/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	526				
30	28	110	110	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	527				
30	28	441/4	441/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	528				
30	28	221/2	221/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	529				
30	28	443/4	443/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	530				
30	28	111	111	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	531				
30	28	445/4	445/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	532				
30	28	223/2	223/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	533				
30	28	447/4	447/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	534				
30	28	112	112	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	535				
30	28	449/4	449/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	536				
30	28	225/2	225/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	537				
30	28	451/4	451/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	538				
30	28	109	109	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	539				
30	28	111	111	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	540				
30	28	112	112	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	541				
31	29	113	113	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	542				
31	29	115	115	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	543				
31	29	461/4	461/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	544				
31	29	231/2	231/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	545				
31	29	463/4	463/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	546				
31	29	116	116	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	547				
31	29	113	113	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	548				
31	29	227/2	227/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	549				
31	29	455/4	455/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	550				
31	29	114	114	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	551				
31	29	457/4	457/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	552				
31	29	229/2	229/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	553				
31	29	459/4	459/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	554				
31	29	115	115	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	555				
31	29	116	116	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	556				
31	29	465/4	465/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	557				
31	29	233/2	233/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	558				
31	29	467/4	467/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	559				
32	30	117	117	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	560				
32	30	469/4	469/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	561				
32	30	235/2	235/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	562				
32	30	471/4	471/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	563				
32	30	118	118	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	564				
32	30	119	119	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	565				
32	30	477/4	477/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	566				
32	30	239/2	239/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	567				
32	30	479/4	479/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	568				
32	30	120	120	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	569				
32	30	117	117	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	570				
32	30	118	118	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	571				
32	30	473/4	473/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	572				
32	30	237/2	237/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	573				
32	30	475/4	475/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	574				
32	30	119	119	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	575				
32	30	120	120	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	576				
32	30	481/4	481/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	577				
32	30	241/2	241/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	578				
32	30	483/4	483/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	579				
33	31	121	121	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	580				
33	31	485/4	485/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	581				
33	31	243/2	243/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	582				
33	31	487/4	487/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	583				
33	31	122	122	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	584				
33	31	123	123	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	585				
