mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
34	32	190	190	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	586			
34	32	381/2	381/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	587			
34	32	191	191	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	588			
35	33	385/2	385/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	589	ornamentTrill		
35	33	194	194	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	590			
35	33	389/2	389/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	591			
35	33	195	195	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	592			
35	33	391/2	391/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	593	ornamentTrill		
35	33	197	197	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	594			
35	33	395/2	395/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	595			
35	33	198	198	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	596			
35	33	385/2	385/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	597			
35	33	193	193	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	598			
35	33	387/2	387/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	599			
35	33	194	194	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	600			
35	33	391/2	391/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	601			
35	33	196	196	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	602			
35	33	393/2	393/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	603			
35	33	197	197	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	604			
36	34	397/2	397/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	605	ornamentTrill		
36	34	200	200	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	606			
36	34	401/2	401/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	607			
36	34	201	201	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	608			
36	34	403/2	403/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	609			
36	34	202	202	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	610			
36	34	405/2	405/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	611			
36	34	203	203	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	612			
36	34	407/2	407/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	613			
36	34	204	204	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	614			
36	34	201	201	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	615			
36	34	403/2	403/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	616			
36	34	405/2	405/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	617			
36	34	203	203	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	618			
36	34	204	204	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	619			
36	34	397/2	397/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	620			
37	35	409/2	409/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	621			
37	35	205	205	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	622			
37	35	411/2	411/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	623			
37	35	206	206	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	624			
37	35	413/2	413/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	625			
37	35	207	207	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	626			
37	35	415/2	415/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	627			
37	35	208	208	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	628			
37	35	417/2	417/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	629			
37	35	209	209	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	630			
37	35	419/2	419/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	631			
37	35	210	210	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	632			
37	35	409/2	409/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	633			
37	35	411/2	411/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	634			
37	35	206	206	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	635			
37	35	207	207	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	636			
37	35	415/2	415/2	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	637			
37	35	208	208	0.5	7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	638			
37	35	417/2	417/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	639			
37	35	209	209	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	640			
37	35	419/2	419/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	641			
37	35	210	210	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	642			
38	36	421/2	421/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	643			
38	36	211	211	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	644			
38	36	423/2	423/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	645			
38	36	212	212	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	646			
38	36	425/2	425/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	647			
38	36	213	213	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	648			
38	36	427/2	427/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	649			
38	36	215	215	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	650			
38	36	431/2	431/2	1.0	5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	651			
38	36	421/2	421/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	652			
38	36	211	211	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	653			
38	36	423/2	423/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	654			
38	36	212	212	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	655			
38	36	425/2	425/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	656			
38	36	213	213	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	657			
38	36	427/2	427/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	658			
38	36	214	214	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	659			
38	36	429/2	429/2	1.5	1	1	Chord	12/8	2	1	3/8	1/4	3/2	660			
38	36	216	216	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	661			
39	37	433/2	433/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	662			
39	37	217	217	1.0	1/8	1/8	Chord	12/8	1	1	1/4	1/4	1	663			
39	37	218	218	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	664			
39	37	437/2	437/2	1.0	1/2	1/2	Chord	12/8	1	1	1/4	1/4	1	665			
39	37	439/2	439/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	666			
39	37	220	220	1.0	7/8	7/8	Chord	12/8	1	1	1/4	1/4	1	667			
39	37	221	221	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	668			
39	37	443/2	443/2	1.0	5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	669			
39	37	433/2	433/2	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	670			
39	37	435/2	435/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	671			
39	37	218	218	1.0	3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	672			
39	37	219	219	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	673			
39	37	439/2	439/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	674			
39	37	441/2	441/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	675			
39	37	221	221	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	676			
39	37	222	222	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	677			
40	38	445/2	445/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	678			
40	38	223	223	1.0	1/8	1/8	Chord	12/8	1	1	1/4	1/4	1	679			
40	38	224	224	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	680			
40	38	449/2	449/2	1.0	1/2	1/2	Chord	12/8	1	1	1/4	1/4	1	681			
40	38	451/2	451/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	682			
40	38	226	226	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	683			
40	38	453/2	453/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	684			
40	38	227	227	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	685			
40	38	455/2	455/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	686			
40	38	228	228	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	687			
40	38	447/2	447/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	688			
40	38	224	224	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	689			
40	38	225	225	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	690			
40	38	451/2	451/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	691			
40	38	453/2	453/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	692			
40	38	227	227	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	693			
40	38	455/2	455/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	694			
40	38	228	228	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	695			
40	38	445/2	445/2	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	696			
41	39	457/2	457/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	697			
41	39	230	230	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	698			
41	39	463/2	463/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	699			
41	39	233	233	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	700			
41	39	457/2	457/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	701			
41	39	229	229	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	702			
41	39	459/2	459/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	703			
41	39	230	230	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	704			
41	39	461/2	461/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	705			
41	39	231	231	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	706			
41	39	463/2	463/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	707			
41	39	232	232	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	708			
41	39	465/2	465/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	709			
41	39	233	233	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	710			
41	39	467/2	467/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	711			
41	39	234	234	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	712			
42	40	469/2	469/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	713			
42	40	236	236	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	714			
42	40	475/2	475/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	715			
42	40	239	239	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	716			
42	40	239	239	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	717			
42	40	479/2	479/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	718			
42	40	240	240	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	719			
42	40	469/2	469/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	720			
42	40	235	235	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	721			
42	40	471/2	471/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	722			
42	40	236	236	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	723			
42	40	473/2	473/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	724			
42	40	237	237	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	725			
42	40	475/2	475/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	726			
42	40	238	238	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	727			
42	40	477/2	477/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	728			
43	41	481/2	481/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	729			
43	41	241	241	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	730			
43	41	483/2	483/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	731			
43	41	242	242	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	732			
43	41	485/2	485/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	733			
43	41	243	243	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	734			
43	41	487/2	487/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	735			
43	41	244	244	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	736			
43	41	489/2	489/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	737			
43	41	245	245	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	738	ornamentTrill		
43	41	481/2	481/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	739			
43	41	483/2	483/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	740			
43	41	242	242	1.0	3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	741			
43	41	243	243	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	742			
43	41	487/2	487/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	743			
43	41	489/2	489/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	744			
43	41	245	245	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	745			
43	41	246	246	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	746			
44	42	493/2	493/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	747			
44	42	247	247	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	748			
44	42	495/2	495/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	749			
44	42	248	248	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	750	ornamentTrill		
44	42	499/2	499/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	751			
44	42	250	250	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	752			
44	42	501/2	501/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	753			
44	42	251	251	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	754	ornamentTrill		
44	42	493/2	493/2	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	755			
44	42	495/2	495/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	756			
44	42	248	248	1.0	3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	757			
44	42	249	249	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	758			
44	42	499/2	499/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	759			
44	42	501/2	501/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	760			
44	42	251	251	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	761			
44	42	252	252	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	762			
45	43	505/2	505/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	763			
45	43	253	253	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	764			
45	43	507/2	507/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	765			
45	43	254	254	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	766			
45	43	509/2	509/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	767			
45	43	505/2	505/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	768			
45	43	255	255	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	769			
45	43	511/2	511/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	770			
45	43	256	256	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	771			
45	43	513/2	513/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	772			
45	43	257	257	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	773			
