mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
30	30	179/4	179/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	290						
30	30	87/2	87/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	291						
30	30	44	44	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	292						
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	293						
31	31	45	45	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	294						
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	295						
31	31	45	45	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	296						
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	297						
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	298						
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	299						
31	31	46	46	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	300						
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	301						
32	32	93/2	93/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	302						
32	32	187/4	187/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	303						
32	32	47	47	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	304						
32	32	189/4	189/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	305						
32	32	95/2	95/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	306						
32	32	191/4	191/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	307						
32	32	93/2	93/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	308						
32	32	47	47	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	309						
32	32	93/2	93/2	1.0	0	0	Chord	3/8	2	2	1/4	1/4	1	310						20
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	311						
33	33	48	48	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	312						
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	313						
33	33	49	49	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	314						21
33	33	48	48	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	315						
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	316						
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	317						
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	318						
33	33	49	49	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	319						
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	320						
34	34	99/2	99/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	321						
34	34	199/4	199/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	322						
34	34	50	50	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	323						
34	34	201/4	201/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	324						
34	34	101/2	101/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	325						
34	34	203/4	203/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	326						
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	327						
34	34	50	50	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	328						
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	329						
35	35	51	51	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	330						
35	35	205/4	205/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	331						22
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	332						
35	35	52	52	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	333						
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	334						
35	35	51	51	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	335						
35	35	205/4	205/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	336						
35	35	103/2	103/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	337						
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	338						
35	35	52	52	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	339						
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	340						
36	36	105/2	105/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	341						
36	36	211/4	211/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	342						23
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	343						23
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	344						
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	345						
36	36	105/2	105/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	346						
36	36	211/4	211/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	347						
36	36	53	53	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	348						
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	349						
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	350						
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	351						
37	37	217/4	217/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	352						
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	353						
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	354						
37	37	55	55	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	355						
37	37	221/4	221/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	356						
37	37	54	54	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	357						
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	358						
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	359						
37	37	55	55	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	360						
37	37	54	54	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	361						
37	37	109/2	109/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	362						24
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	363						24
38	38	111/2	111/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	364						25
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	365						25
38	38	56	56	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	366						25
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	367						25
38	38	113/2	113/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	368						25
38	38	227/4	227/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	369						25
38	38	111/2	111/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	370						
38	38	56	56	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	371						
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	372						
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	373						
38	38	111/2	111/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	374						24
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	375						
38	38	111/2	111/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	376						
38	38	56	56	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	377						
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	378						
39	39	57	57	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	379						25
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	380						25
39	39	115/2	115/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	381						
39	39	58	58	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	382						
39	39	57	57	1.0	0	0	Chord	3/8	1	2	1/4	1/4	1	383						
39	39	58	58	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	384						
39	39	57	57	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	385						
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	386						
39	39	58	58	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	387						
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	388						
40	40	117/2	117/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	389						
40	40	235/4	235/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	390						26
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	391						26
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	392						
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	393						
40	40	117/2	117/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	394						
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	395						
40	40	59	59	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	396						
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	397						
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	398						
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	399						
41	41	60	60	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	400						
41	41	241/4	241/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	401						
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	402						
41	41	61	61	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	403						
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	404						
41	41	60	60	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	405						
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	406						
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	407						
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	408						
41	41	61	61	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	409						
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	410						
42	42	123/2	123/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	411						
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	412						
42	42	62	62	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	413						
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	414						
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	415						
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	416						
42	42	123/2	123/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	417						
42	42	62	62	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	418						
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	419						
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	420						
42	42	123/2	123/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	421						
42	42	62	62	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	422						27
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	423						
43	43	63	63	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	424						
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	425						
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	426						
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	427						
43	43	64	64	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	428						
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	429						28
43	43	63	63	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	430						
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16	1/16	1	431						
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	432						
43	43	64	64	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	433						
43	43	63	63	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	434						
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	435						
43	43	64	64	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	436						
44	44	129/2	129/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	437						28
44	44	259/4	259/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	438						
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	439						
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	440						
44	44	129/2	129/2	0.25	0	0	Chord	3/8	1	2	1/16	1/16	1	441						
44	44	259/4	259/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16	1/16	1	442						
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	443						
44	44	129/2	129/2	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	444						
44	44	261/4	261/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	445						
44	44	131/2	131/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	446						
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	447						
45	45	66	66	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	448						
45	45	265/4	265/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	449						29
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	450						
45	45	67	67	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	451						
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	452						
45	45	66	66	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	453						
45	45	265/4	265/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	454						
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	455						
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	456						
45	45	67	67	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	457						
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	458						
46	46	135/2	135/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	459						
46	46	271/4	271/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	460						30
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	461						30
46	46	137/2	137/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	462						30
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	463						30
46	46	135/2	135/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	464						
46	46	271/4	271/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	465						
46	46	68	68	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	466						
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	467						
46	46	137/2	137/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	468						
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	469						
47	47	69	69	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	470						30
47	47	277/4	277/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	471						30
47	47	139/2	139/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	472						
47	47	69	69	0.75	0	0	Chord	3/8	1	2	3/16	1/8	3/2	473						
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16	1/16	1	474						
47	47	70	70	0.25	1/4	1/4	Chord	3/8	1	2	1/16	1/16	1	475						
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16	1/16	1	476						
47	47	139/2	139/2	0.75	1/8	1/8	Chord	3/8	2	1	3/16	1/8	3/2	477						31
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	478						
47	47	69	69	1.0	0	0	Chord	3/8	2	2	1/4	1/4	1	479						32
47	47	70	70	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	480						
48	48	141/2	141/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	481						
48	48	283/4	283/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	482						
48	48	71	71	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	483						
48	48	287/4	287/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	484						33
48	48	141/2	141/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	485						
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	486						
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	487						
48	48	141/2	141/2	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	488						
48	48	285/4	285/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	489						
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	490						
49	49	72	72	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	491						
49	49	289/4	289/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	492						
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	493						
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	494						
49	49	73	73	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	495						
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	496						
49	49	72	72	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	497						
49	49	145/2	145/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	498						
49	49	72	72	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	499						
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	500						34
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	501						
50	50	147/2	147/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	502						
50	50	295/4	295/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	503						
50	50	74	74	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	504						
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	505						
50	50	149/2	149/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	506						
50	50	299/4	299/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	507						
50	50	147/2	147/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	508						
50	50	74	74	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	509						
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	510						
51	51	75	75	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	511						
51	51	76	76	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	512						
51	51	301/4	301/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	513						
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	514						
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	515						
51	51	76	76	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	516						
51	51	305/4	305/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	517						
52	52	153/2	153/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	518						
52	52	307/4	307/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	519						
52	52	77	77	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	520						
52	52	309/4	309/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	521						
52	52	155/2	155/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	522						
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	523						
52	52	153/2	153/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	524						
52	52	77	77	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	525						
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	526						
53	53	78	78	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	527						
53	53	313/4	313/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	528						
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	529						
53	53	79	79	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	530						
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	531						35
53	53	78	78	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	532						
53	53	313/4	313/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	533						
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	534						
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	535						
53	53	79	79	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	536						
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	537						
54	54	159/2	159/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	538						
54	54	319/4	319/4	0.5	1/16	1/16	Chord	3/8	1	1	1/8	1/8	1	539						36
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	540						36
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	541						36
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	542						36
54	54	159/2	159/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	543						
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	544						
54	54	80	80	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	545						
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	546						
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	547						
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	548						
55	55	81	81	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	549						
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	550						
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	551						
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	552						
55	55	82	82	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	553						
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	554						
55	55	81	81	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	555						
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	556						
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	557						
56	56	165/2	165/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	558						
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	559						
56	56	83	83	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	560						
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	561						
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	562						
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	563						
56	56	165/2	165/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	564						
56	56	83	83	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	565						
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	566						
57	57	84	84	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	567						
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	568						
57	57	85	85	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	569						
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	570						
57	57	84	84	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	571						
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	572						
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	573						
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	574						
57	57	85	85	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	575						
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	576						
58	58	171/2	171/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	577						
58	58	343/4	343/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	578						
58	58	86	86	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	579						
58	58	345/4	345/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	580						
58	58	173/2	173/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	581						
58	58	347/4	347/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	582						
58	58	171/2	171/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	583						
58	58	86	86	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	584						
