mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
37	37	108	108	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	282			
37	37	325/3	325/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	283			
37	37	326/3	326/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	284			
37	37	109	109	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	285			
37	37	110	110	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	286			
37	37	109	109	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	287			
37	37	110	110	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	288			
37	37	108	108	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	289			
38	38	111	111	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	290			
38	38	334/3	334/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	291			
38	38	335/3	335/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	292			
38	38	112	112	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	293			
38	38	113	113	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	294			
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	295			
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	296			
38	38	111	111	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	297			
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	298			
39	39	114	114	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	299			
39	39	343/3	343/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	300			
39	39	344/3	344/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	301			
39	39	115	115	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	302			
39	39	346/3	346/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	303			
39	39	347/3	347/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	304			
39	39	116	116	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	305			
39	39	349/3	349/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	306			
39	39	350/3	350/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	307			
39	39	114	114	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	308			
40	40	117	117	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	309			4
40	40	352/3	352/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	310			4
40	40	353/3	353/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	311			
40	40	118	118	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	312			5
40	40	355/3	355/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	313			5
40	40	356/3	356/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	314			
40	40	119	119	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	315			6
40	40	358/3	358/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	316			6
40	40	359/3	359/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	317			
41	41	120	120	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	318			7
41	41	361/3	361/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	319			7
41	41	362/3	362/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	320			
41	41	121	121	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	321			8
41	41	364/3	364/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	322			8
41	41	365/3	365/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	323			
41	41	122	122	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	324			9
41	41	367/3	367/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	325			9
41	41	368/3	368/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	326			
42	42	123	123	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	327			
42	42	370/3	370/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	328			
42	42	371/3	371/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	329			
42	42	124	124	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	330			
42	42	373/3	373/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	331			
42	42	374/3	374/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	332			
42	42	125	125	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	333			
42	42	376/3	376/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	334			
42	42	377/3	377/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	335			
43	43	126	126	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	336			
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	337			
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	338			
43	43	128	128	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	339			
43	43	385/3	385/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	340			
43	43	386/3	386/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	341			
43	43	126	126	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	342			
43	43	127	127	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	343			
43	43	128	128	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	344			
44	44	129	129	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	345			
44	44	130	130	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	346			
44	44	131	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	347			
44	44	129	129	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	348			
44	44	130	130	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	349			
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	350			
45	45	132	132	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	351			
45	45	132	132	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	352			
