mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
34	34	269/2	269/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	302		
34	34	135	135	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	303		
34	34	271/2	271/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	304		
34	34	132	132	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	305		
34	34	134	134	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	306		
35	35	136	136	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	307		
35	35	273/2	273/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	308		
35	35	137	137	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	309		
35	35	275/2	275/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	310		
35	35	138	138	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	311		
35	35	277/2	277/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	312		
35	35	139	139	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	313		
35	35	279/2	279/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	314		
35	35	136	136	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	315		
35	35	138	138	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	316		
36	36	140	140	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	317		
36	36	281/2	281/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	318		
36	36	141	141	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	319		
36	36	283/2	283/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	320		
36	36	142	142	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	321		
36	36	285/2	285/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	322		
36	36	143	143	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	323		
36	36	287/2	287/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	324		
36	36	140	140	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	325		
36	36	142	142	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	326		
37	37	144	144	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	327		
37	37	289/2	289/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	328		
37	37	145	145	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	329		
37	37	291/2	291/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	330		
37	37	146	146	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	331		
37	37	293/2	293/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	332		
37	37	147	147	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	333		
37	37	295/2	295/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	334		
37	37	144	144	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	335		
37	37	146	146	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	336		
38	38	148	148	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	337		
38	38	297/2	297/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	338		
38	38	149	149	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	339		
38	38	299/2	299/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	340		
38	38	150	150	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	341		
38	38	301/2	301/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	342		
38	38	151	151	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	343		
38	38	303/2	303/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	344		
38	38	148	148	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	345		
38	38	150	150	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	346		
39	39	152	152	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	347		
39	39	305/2	305/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	348		
39	39	153	153	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	349		
39	39	307/2	307/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	350		
39	39	154	154	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	351		
39	39	309/2	309/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	352		
39	39	155	155	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	353		
39	39	311/2	311/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	354		
39	39	152	152	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	355		
39	39	154	154	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	356		
40	40	156	156	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	357		
40	40	313/2	313/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	358		
40	40	157	157	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	359		
40	40	315/2	315/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	360		
40	40	158	158	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	361		
40	40	317/2	317/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	362		
40	40	159	159	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	363		
40	40	319/2	319/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	364		
40	40	156	156	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	365		
40	40	158	158	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	366		
41	41	160	160	4.0	0	0	Chord	2/2	1	1	1	1	1	367	ornamentTrill	
41	41	160	160	4.0	0	0	Chord	2/2	2	1	1	1	1	368		
42	42	164	164	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	369		
42	42	165	165	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	370		
42	42	166	166	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	371	ornamentTrill	
42	42	167	167	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	372		
42	42	335/2	335/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	373		
42	42	164	164	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	374		
43	43	168	168	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	375		
43	43	169	169	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	376		
43	43	170	170	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	377	ornamentTrill	
43	43	171	171	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	378		
43	43	343/2	343/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	379		
43	43	168	168	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	380		
44	44	172	172	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	381		
44	44	173	173	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	382		
44	44	174	174	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	383	ornamentTrill	
44	44	175	175	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	384		
44	44	351/2	351/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	385		
44	44	172	172	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	386		
45	45	176	176	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	387		
45	45	177	177	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	388		
45	45	355/2	355/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	389		
45	45	178	178	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	390		
45	45	357/2	357/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	391		
45	45	179	179	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	392		
45	45	359/2	359/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	393		
45	45	176	176	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	394		
45	45	178	178	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	395		
46	46	180	180	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	396		
46	46	181	181	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	397		
46	46	182	182	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	398	ornamentTrill	
46	46	183	183	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	399		
46	46	367/2	367/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	400		
46	46	180	180	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	401		
47	47	184	184	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	402		
47	47	185	185	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	403		
47	47	186	186	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	404	ornamentTrill	
47	47	187	187	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	405		
47	47	375/2	375/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	406		
47	47	184	184	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	407		
48	48	188	188	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	408		
48	48	189	189	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	409		
48	48	190	190	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	410	ornamentTrill	
48	48	191	191	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	411		
48	48	383/2	383/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	412		
48	48	188	188	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	413		
49	49	192	192	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	414		
49	49	193	193	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	415		
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	416		
49	49	194	194	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	417		
49	49	389/2	389/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	418		
49	49	195	195	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	419		
49	49	391/2	391/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	420		
49	49	192	192	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	421		
49	49	194	194	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	422		
50	50	196	196	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	423		
50	50	198	198	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	424		
50	50	196	196	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	425		
50	50	393/2	393/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	426		
50	50	197	197	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	427		
50	50	395/2	395/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	428		
50	50	198	198	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	429		
50	50	397/2	397/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	430		
50	50	199	199	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	431		
50	50	399/2	399/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	432		
51	51	200	200	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	433		
51	51	201	201	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	434		
51	51	403/2	403/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	435		
51	51	202	202	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	436		
51	51	405/2	405/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	437		
51	51	203	203	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	438		
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	439		
51	51	200	200	4.0	0	0	Chord	2/2	2	1	1	1	1	440		
52	52	204	204	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	441		
52	52	206	206	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	442		
52	52	204	204	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	443		
52	52	409/2	409/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	444		
52	52	205	205	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	445		
52	52	411/2	411/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	446		
52	52	206	206	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	447		
52	52	413/2	413/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	448		
52	52	207	207	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	449		
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	450		
53	53	208	208	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	451		
53	53	209	209	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	452		
53	53	419/2	419/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	453		
53	53	210	210	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	454		
53	53	421/2	421/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	455		
53	53	211	211	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	456		
53	53	423/2	423/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	457		
53	53	208	208	4.0	0	0	Chord	2/2	2	1	1	1	1	458		
54	54	212	212	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	459		
54	54	214	214	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	460		
54	54	212	212	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	461		
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	462		
54	54	213	213	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	463		
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	464		
54	54	214	214	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	465		
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	466		
54	54	215	215	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	467		
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	468		
55	55	216	216	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	469		
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	470		
55	55	217	217	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	471		
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	472		
55	55	218	218	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	473		
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	474		
55	55	219	219	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	475		
55	55	439/2	439/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	476		
55	55	216	216	4.0	0	0	Chord	2/2	2	1	1	1	1	477		
56	56	220	220	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	478		
56	56	222	222	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	479		
56	56	220	220	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	480		
56	56	441/2	441/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	481		
56	56	221	221	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	482		
56	56	443/2	443/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	483		
56	56	222	222	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	484		
56	56	445/2	445/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	485		
56	56	223	223	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	486		
56	56	447/2	447/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	487		
57	57	224	224	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	488		
57	57	449/2	449/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	489		
57	57	225	225	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	490		
57	57	451/2	451/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	491		
57	57	226	226	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	492		
57	57	453/2	453/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	493		
57	57	227	227	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	494		
57	57	455/2	455/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	495		
57	57	224	224	4.0	0	0	Chord	2/2	2	1	1	1	1	496		
58	58	228	228	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	497		
58	58	230	230	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	498		
58	58	228	228	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	499		
58	58	457/2	457/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	500		
58	58	229	229	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	501		
58	58	459/2	459/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	502		
58	58	230	230	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	503		
58	58	461/2	461/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	504		
58	58	231	231	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	505		
58	58	463/2	463/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	506		
59	59	232	232	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	507		
59	59	465/2	465/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	508		
59	59	233	233	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	509		
59	59	467/2	467/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	510		
59	59	234	234	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	511		
59	59	469/2	469/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	512		
59	59	235	235	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	513		
59	59	471/2	471/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	514		
59	59	232	232	4.0	0	0	Chord	2/2	2	1	1	1	1	515		
60	60	236	236	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	516		
60	60	238	238	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	517		
60	60	236	236	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	518		
60	60	473/2	473/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	519		
60	60	237	237	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	520		
60	60	475/2	475/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	521		
60	60	238	238	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	522		
60	60	477/2	477/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	523		
60	60	239	239	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	524		
60	60	479/2	479/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	525		
61	61	240	240	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	526		
61	61	481/2	481/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	527		
61	61	241	241	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	528		
61	61	483/2	483/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	529		
61	61	242	242	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	530		
61	61	485/2	485/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	531		
61	61	243	243	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	532		
61	61	487/2	487/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	533		
61	61	240	240	4.0	0	0	Chord	2/2	2	1	1	1	1	534		
62	62	244	244	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	535		
62	62	489/2	489/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	536		
62	62	245	245	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	537		
62	62	491/2	491/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	538		
62	62	246	246	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	539		
62	62	493/2	493/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	540		
62	62	247	247	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	541		
62	62	495/2	495/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	542		
62	62	244	244	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	543		
62	62	246	246	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	544		
63	63	248	248	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	545		
63	63	497/2	497/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	546		
63	63	249	249	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	547		
63	63	499/2	499/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	548		
63	63	250	250	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	549		
63	63	501/2	501/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	550		
63	63	251	251	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	551		
63	63	503/2	503/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	552		
63	63	248	248	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	553		
63	63	250	250	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	554		
64	64	252	252	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	555		
64	64	505/2	505/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	556		
64	64	253	253	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	557		
64	64	507/2	507/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	558		
64	64	254	254	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	559		
64	64	509/2	509/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	560		
64	64	255	255	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	561		
64	64	511/2	511/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	562		
64	64	252	252	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	563		
64	64	254	254	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	564		
65	65	256	256	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	565		
65	65	513/2	513/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	566		
65	65	257	257	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	567		
65	65	515/2	515/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	568		
65	65	258	258	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	569		
65	65	517/2	517/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	570		
65	65	259	259	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	571		
65	65	519/2	519/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	572		
65	65	256	256	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	573		
65	65	258	258	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	574		
66	66	260	260	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	575		
66	66	521/2	521/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	576		
66	66	261	261	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	577		
66	66	523/2	523/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	578		
66	66	262	262	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	579		
66	66	525/2	525/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	580		
66	66	263	263	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	581		
66	66	527/2	527/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	582		
66	66	260	260	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	583		
66	66	262	262	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	584		
67	67	264	264	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	585		
67	67	529/2	529/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	586		
67	67	265	265	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	587		
67	67	531/2	531/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	588		
67	67	266	266	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	589		
67	67	533/2	533/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	590		
67	67	267	267	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	591		
67	67	535/2	535/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	592		
67	67	264	264	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	593		
67	67	266	266	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	594		
68	68	268	268	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	595		
68	68	537/2	537/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	596		
68	68	269	269	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	597		
68	68	539/2	539/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	598		
68	68	270	270	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	599		
68	68	541/2	541/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	600		
68	68	271	271	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	601		
68	68	543/2	543/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	602		
68	68	268	268	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	603		
68	68	270	270	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	604		
69	69	272	272	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	605		
