mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
35	35	68	68	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	294								
35	35	69	69	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	295								
35	35	68	68	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	296								
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	297								
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	298								
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	299								
35	35	68	68	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	300								
35	35	69	69	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	301								
36	36	70	70	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	302	ornamentTrill							
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	303								
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	304								
36	36	71	71	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	305								
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	306								
36	36	70	70	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	307								
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	308								
36	36	70	70	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	309								
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	310								
37	37	72	72	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	311								
37	37	73	73	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	312								
37	37	72	72	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	313								
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	314								
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	315								
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	316								
37	37	72	72	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	317								
37	37	73	73	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	318								
38	38	74	74	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	319	ornamentTrill							
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	320								
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	321								
38	38	75	75	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	322								
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	323								
38	38	74	74	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	324								
38	38	301/4	301/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	325								
38	38	151/2	151/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	326								
38	38	303/4	303/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	327								
38	38	74	74	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	328								
39	39	76	76	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	329								
39	39	153/2	153/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	330								
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	331								
39	39	76	76	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	332								
39	39	76	76	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	333								
39	39	77	77	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	334								
40	40	78	78	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	335								
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	336								
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	337								
40	40	79	79	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	338								
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	339								
40	40	78	78	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	340								
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	341								
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	342								
41	41	80	80	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	343								
41	41	81	81	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	344								
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	345								
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	346								
41	41	81	81	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	347								
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	348								
41	41	80	80	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	349								
41	41	81	81	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	350								
42	42	82	82	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	351	ornamentTrill							
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	352								
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	353								
42	42	83	83	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	354								
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	355								
42	42	82	82	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	356								
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	357								
42	42	82	82	1.5	0	0	Chord	2/4	2	2	3/8	1/4	3/2	358								
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	359								
43	43	84	84	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	360								
43	43	85	85	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	361								
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	362								
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	363								
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	364								
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	365								
43	43	84	84	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	366								
43	43	85	85	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	367								
44	44	86	86	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	368								
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	369								
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	370								
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	371								
44	44	87	87	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	372								
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	373								
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	374								
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	375								
44	44	86	86	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	376								
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	377								
44	44	86	86	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	378								
45	45	88	88	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	379								
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	380								
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	381								
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	382								
45	45	89	89	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	383								
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	384								
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	385								
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	386								
45	45	88	88	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	387								
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	388								
46	46	90	90	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	389								
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	390								
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	391								
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	392								
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	393								
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	394								
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	395								
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	396								
46	46	90	90	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	397								
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	398								
47	47	92	92	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	399								
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	400								
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	401								
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	402								
47	47	93	93	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	403								
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	404								
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	405								
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	406								
47	47	92	92	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	407								
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	408								
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	409								11
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	410								11
48	48	95	95	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	411								11
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	412								
48	48	94	94	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	413								
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	414								
48	48	95	95	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	415								
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	416								
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	417								12
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	418								12
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	419								12
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	420								
49	49	96	96	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	421								
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	422								
49	49	97	97	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	423								
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	424								
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	425								13
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	426								13
50	50	99	99	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	427								13
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	428								
50	50	98	98	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	429								
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	430								
50	50	99	99	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	431								
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	432								
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	433								14
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	434								14
51	51	101	101	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	435								14
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	436								
51	51	100	100	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	437								
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	438								
51	51	101	101	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	439								
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	440								
52	52	102	102	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	441	ornamentTrill							
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	442								
52	52	411/4	411/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	443								
52	52	103	103	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	444								
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	445								
52	52	102	102	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	446								
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	447								
53	53	104	104	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	448								
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	449								15
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	450								15
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	451								
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	452								16
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	453								
53	53	104	104	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	454								
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	455								
54	54	106	106	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	456								
54	54	425/4	425/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	457								17
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	458								17
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	459								
54	54	107	107	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	460								
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	461								
54	54	106	106	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	462								
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	463								
55	55	108	108	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	464								
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	465								18
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	466								18
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	467								
55	55	109	109	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	468								
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	469								
55	55	108	108	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	470								
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	471								
56	56	110	110	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	472								
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	473								19
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	474								19
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	475								
56	56	111	111	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	476								
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	477								
56	56	110	110	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	478								
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	479								
57	57	112	112	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	480								
57	57	449/4	449/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	481								20
57	57	225/2	225/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	482								20
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	483								
57	57	113	113	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	484								
57	57	113	113	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	485								
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	486								
57	57	112	112	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	487								
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	488								
58	58	114	114	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	489								
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	490								
58	58	115	115	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	491								
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	492								
58	58	114	114	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	493								
58	58	115	115	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	494								
58	58	114	114	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	495								
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	496								
58	58	115	115	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	497								
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	498								
59	59	116	116	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	499								
59	59	117	117	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	500								
59	59	116	116	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	501								
59	59	117	117	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	502								
59	59	116	116	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	503								
59	59	117	117	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	504								
60	60	118	118	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	505								
60	60	118	118	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	506								
