mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
28	27	53	53	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	289							
28	27	213/4	213/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	290							
28	27	107/2	107/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	291							
28	27	215/4	215/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	292							
28	27	54	54	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	293							
28	27	217/4	217/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	294							
28	27	109/2	109/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	295							
28	27	219/4	219/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	296							
28	27	53	53	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	297							
28	27	107/2	107/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	298							
28	27	54	54	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	299							
28	27	109/2	109/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	300							
29	28	55	55	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	301							
29	28	221/4	221/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	302							
29	28	111/2	111/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	303							
29	28	223/4	223/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	304							
29	28	56	56	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	305							
29	28	225/4	225/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	306							
29	28	113/2	113/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	307							
29	28	227/4	227/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	308							
29	28	55	55	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	309							
29	28	111/2	111/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	310							
29	28	56	56	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	311							
29	28	113/2	113/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	312							
30	29	57	57	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	313							
30	29	229/4	229/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	314							
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	315							
30	29	231/4	231/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	316							
30	29	58	58	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	317							
30	29	233/4	233/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	318							
30	29	117/2	117/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	319	ornamentTrill						
30	29	235/4	235/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	320							
30	29	57	57	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	321							
31	30	59	59	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	322							
31	30	237/4	237/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	323							
31	30	119/2	119/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	324							
31	30	239/4	239/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	325							
31	30	60	60	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	326							
31	30	241/4	241/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	327							
31	30	121/2	121/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	328	ornamentTrill						
31	30	243/4	243/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	329							
31	30	59	59	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	330							
32	31	61	61	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	331							
32	31	245/4	245/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	332							
32	31	123/2	123/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	333							
32	31	247/4	247/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	334							
32	31	62	62	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	335							
32	31	249/4	249/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	336							
32	31	125/2	125/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	337	ornamentTrill						
32	31	251/4	251/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	338							
32	31	61	61	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	339							
33	32	63	63	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	340							
33	32	253/4	253/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	341							
33	32	127/2	127/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	342							
33	32	255/4	255/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	343							
33	32	64	64	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	344							
33	32	257/4	257/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	345							
33	32	129/2	129/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	346	ornamentTrill						
33	32	259/4	259/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	347							
33	32	63	63	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	348							
34	33	65	65	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	349							
34	33	261/4	261/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	350							
34	33	131/2	131/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	351							
34	33	263/4	263/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	352							
34	33	66	66	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	353							
34	33	265/4	265/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	354							
34	33	133/2	133/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	355	ornamentTrill						
34	33	267/4	267/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	356							
34	33	65	65	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	357							
35	34	67	67	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	358							
35	34	269/4	269/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	359							
35	34	135/2	135/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	360							
35	34	271/4	271/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	361							
35	34	68	68	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	362							
35	34	273/4	273/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	363							
35	34	137/2	137/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	364							
35	34	275/4	275/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	365							
35	34	67	67	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	366							
35	34	137/2	137/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	367							
35	34	67	67	1.5	0	0	Chord	2/4	2	2	3/8	1/4	3/2	368							
35	34	137/2	137/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	369							
36	35	69	69	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	370							
36	35	277/4	277/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	371							
36	35	139/2	139/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	372							
36	35	279/4	279/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	373							
36	35	70	70	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	374							
36	35	281/4	281/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	375							
36	35	141/2	141/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	376							
36	35	283/4	283/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	377							
36	35	69	69	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	378							
36	35	70	70	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	379							
36	35	141/2	141/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	380							
36	35	69	69	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	381							
36	35	139/2	139/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	382							
37	36	71	71	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	383							
37	36	285/4	285/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	384							
37	36	143/2	143/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	385							
37	36	287/4	287/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	386							
37	36	72	72	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	387							
37	36	289/4	289/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	388							
37	36	145/2	145/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	389							
37	36	291/4	291/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	390							
37	36	71	71	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	391							
37	36	143/2	143/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	392							
37	36	72	72	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	393							
37	36	145/2	145/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	394							
38	37	73	73	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	395							
38	37	293/4	293/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	396							
38	37	147/2	147/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	397							
38	37	295/4	295/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	398							
38	37	74	74	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	399							
38	37	297/4	297/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	400							
38	37	149/2	149/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	401							
38	37	299/4	299/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	402							
38	37	73	73	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	403							
38	37	147/2	147/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	404							
38	37	74	74	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	405							
38	37	149/2	149/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	406							
39	38	75	75	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	407							
39	38	151/2	151/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	408							
39	38	305/4	305/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	409							
39	38	153/2	153/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	410	ornamentTrill						
39	38	307/4	307/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	411							
39	38	75	75	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	412							
39	38	301/4	301/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	413							
39	38	151/2	151/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	414							
39	38	303/4	303/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	415							
39	38	76	76	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	416							
39	38	305/4	305/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	417							
39	38	153/2	153/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	418							
39	38	307/4	307/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	419							
40	39	77	77	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	420							
40	39	309/4	309/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	421							
40	39	155/2	155/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	422							
40	39	313/4	313/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	423							
40	39	157/2	157/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	424	ornamentTrill						
40	39	315/4	315/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	425							
40	39	77	77	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	426							
40	39	309/4	309/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	427							
40	39	155/2	155/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	428							
40	39	311/4	311/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	429							
40	39	78	78	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	430							
40	39	313/4	313/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	431							
40	39	157/2	157/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	432							
40	39	315/4	315/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	433							
41	40	79	79	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	434							
41	40	317/4	317/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	435							
41	40	159/2	159/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	436							
41	40	321/4	321/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	437							
41	40	161/2	161/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	438	ornamentTrill						
41	40	323/4	323/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	439							
41	40	79	79	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	440							
41	40	317/4	317/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	441							
41	40	159/2	159/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	442							
41	40	319/4	319/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	443							
41	40	80	80	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	444							
41	40	321/4	321/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	445							
41	40	161/2	161/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	446							
41	40	323/4	323/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	447							
42	41	81	81	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	448							
42	41	325/4	325/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	449							
42	41	163/2	163/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	450							
42	41	327/4	327/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	451							
42	41	82	82	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	452							
42	41	329/4	329/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	453							
42	41	165/2	165/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	454							
42	41	331/4	331/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	455							
42	41	81	81	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	456							
42	41	163/2	163/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	457							
42	41	82	82	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	458							
42	41	165/2	165/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	459							
43	42	83	83	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	460							
43	42	333/4	333/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	461							
43	42	167/2	167/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	462							
43	42	337/4	337/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	463							
43	42	169/2	169/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	464							
43	42	339/4	339/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	465							
43	42	83	83	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	466							
43	42	333/4	333/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	467							
43	42	167/2	167/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	468							
43	42	335/4	335/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	469							
43	42	84	84	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	470							
43	42	337/4	337/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	471							
43	42	169/2	169/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	472							
43	42	339/4	339/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	473							
44	43	85	85	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	474							
44	43	341/4	341/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	475							
44	43	171/2	171/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	476							
44	43	345/4	345/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	477							
44	43	173/2	173/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	478							
44	43	347/4	347/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	479							
44	43	85	85	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	480							
44	43	341/4	341/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	481							
44	43	171/2	171/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	482							
44	43	343/4	343/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	483							
44	43	86	86	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	484							
44	43	345/4	345/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	485							
44	43	173/2	173/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	486							
44	43	347/4	347/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	487							
45	44	87	87	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	488							
45	44	349/4	349/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	489							
45	44	175/2	175/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16	1/8	3/2	490							
45	44	353/4	353/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	491							
45	44	177/2	177/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	492							
45	44	355/4	355/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	493							
45	44	87	87	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	494							
45	44	349/4	349/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	495							
45	44	175/2	175/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	496							
45	44	351/4	351/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	497							
45	44	88	88	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	498							
45	44	353/4	353/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	499							
45	44	177/2	177/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	500							
45	44	355/4	355/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	501							
46	45	89	89	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	502							
46	45	179/2	179/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	503							
46	45	90	90	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	504							
46	45	181/2	181/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	505							
46	45	89	89	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	506							
46	45	357/4	357/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	507							
46	45	179/2	179/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	508							
46	45	359/4	359/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	509							
46	45	90	90	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	510							
46	45	361/4	361/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	511							
46	45	181/2	181/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	512							
46	45	363/4	363/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	513							
47	46	91	91	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	514							
47	46	183/2	183/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	515							
47	46	92	92	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	516							
47	46	185/2	185/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	517							
47	46	91	91	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	518							
47	46	365/4	365/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	519							
47	46	183/2	183/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	520							
47	46	367/4	367/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	521							
47	46	92	92	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	522							
47	46	369/4	369/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	523							
47	46	185/2	185/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	524							
47	46	371/4	371/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	525							
48	47	93	93	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	526							
48	47	187/2	187/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	527							
48	47	94	94	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	528							
48	47	189/2	189/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	529							
48	47	93	93	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	530							
48	47	373/4	373/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	531							
48	47	187/2	187/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	532							
48	47	375/4	375/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	533							
48	47	94	94	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	534							
48	47	377/4	377/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	535							
48	47	189/2	189/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	536							
48	47	379/4	379/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	537							
49	48	95	95	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	538							
49	48	381/4	381/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	539							
49	48	191/2	191/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	540							
49	48	383/4	383/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	541							
49	48	96	96	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	542							
49	48	193/2	193/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	543							
49	48	95	95	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	544							
49	48	191/2	191/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	545							
49	48	96	96	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	546							
49	48	193/2	193/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	547							
50	49	97	97	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	548							
50	49	389/4	389/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	549							
50	49	195/2	195/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	550							
50	49	391/4	391/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	551							
50	49	98	98	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	552							
50	49	393/4	393/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	553							
50	49	197/2	197/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	554							
50	49	395/4	395/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	555							
50	49	389/4	389/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	556							
50	49	391/4	391/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	557							
50	49	393/4	393/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	558							
50	49	395/4	395/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	559							
50	49	97	97	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	560							
50	49	195/2	195/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	561							
50	49	98	98	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	562							
50	49	197/2	197/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	563							
51	50	99	99	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	564							
51	50	397/4	397/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	565							
51	50	199/2	199/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	566							
51	50	399/4	399/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	567							
51	50	100	100	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	568							
51	50	401/4	401/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	569							
51	50	201/2	201/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	570							
51	50	403/4	403/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	571							
51	50	397/4	397/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	572							
51	50	399/4	399/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	573							
51	50	401/4	401/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	574							
51	50	403/4	403/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	575							
51	50	99	99	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	576							
51	50	199/2	199/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	577							
51	50	100	100	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	578							
51	50	201/2	201/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	579							
52	51	101	101	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	580							
52	51	405/4	405/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	581							
