mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
61	60	178	178	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	589						
61	60	357/2	357/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	590						
61	60	179	179	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	591						
61	60	359/2	359/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	592						
61	60	180	180	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	593						
61	60	355/2	355/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	594						
62	61	361/2	361/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	595						
62	61	365/2	365/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	596						
62	61	183	183	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	597						
62	61	181	181	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	598						
62	61	363/2	363/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	599						
62	61	182	182	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	600						
62	61	365/2	365/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	601						
62	61	183	183	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	602						
62	61	361/2	361/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	603						
63	62	367/2	367/2	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	604						
63	62	371/2	371/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	605						
63	62	186	186	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	606						
63	62	184	184	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	607						
63	62	369/2	369/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	608						
63	62	185	185	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	609						
63	62	371/2	371/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	610						
63	62	186	186	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	611						
63	62	367/2	367/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	612						
63	62	367/2	367/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	613						
63	62	367/2	367/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	614						
63	62	367/2	367/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	615						
64	63	373/2	373/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	616						
64	63	187	187	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	617						
64	63	375/2	375/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	618						
64	63	188	188	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	619						
64	63	377/2	377/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	620						
64	63	373/2	373/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	621						
64	63	373/2	373/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	622						
64	63	373/2	373/2	0.0	0	0	Chord	3/4	2	1	0	grace16	1/16	1	623						
64	63	373/2	373/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	624						
