mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
58	57	227/2	231/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	590		
58	57	455/4	463/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	591		
58	57	112	114	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	592		
58	57	449/4	457/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	593		
58	57	225/2	229/2	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	594		
58	57	451/4	459/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	595		
59	58	114	116	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	596		
59	58	457/4	465/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	597		
59	58	229/2	233/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	598		
59	58	459/4	467/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	599		
59	58	115	117	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	600		
59	58	461/4	469/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	601		
59	58	231/2	235/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	602		
59	58	463/4	471/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	603		
60	59	116	118	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	604		
60	59	465/4	473/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	605		
60	59	233/2	237/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	606		
60	59	467/4	475/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	607		
60	59	117	119	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	608		
60	59	469/4	477/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	609		
60	59	235/2	239/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	610		
60	59	471/4	479/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	611		
60	59	116	118	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	612		
60	59	233/2	237/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	613		
60	59	117	119	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	614		
60	59	235/2	239/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	615		
61	60	118	120	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	616		
61	60	473/4	481/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	617		
61	60	237/2	241/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	618		
61	60	475/4	483/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	619		
61	60	119	121	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	620		
61	60	477/4	485/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	621		
61	60	239/2	243/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	622		
61	60	479/4	487/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	623		
61	60	118	120	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	624		
61	60	237/2	241/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	625		
61	60	119	121	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	626		
61	60	239/2	243/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	627		
62	61	120	122	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	628		
62	61	481/4	489/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	629		
62	61	241/2	245/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	630		
62	61	483/4	491/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	631		
62	61	121	123	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	632		
62	61	485/4	493/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	633		
62	61	243/2	247/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	634		
62	61	487/4	495/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	635		
62	61	120	122	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	636		
62	61	241/2	245/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	637		
62	61	121	123	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	638		
62	61	243/2	247/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	639		
63	62	122	124	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	640		
63	62	489/4	497/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	641		
63	62	245/2	249/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	642		
63	62	491/4	499/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	643		
63	62	123	125	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	644		
63	62	493/4	501/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	645		
63	62	247/2	251/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	646		
63	62	495/4	503/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	647		
63	62	122	124	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	648		
63	62	245/2	249/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	649		
63	62	123	125	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	650		
63	62	247/2	251/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	651		
64	63	124	126	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	652		
64	63	497/4	505/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	653		
64	63	249/2	253/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	654		
64	63	499/4	507/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	655		
64	63	125	127	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	656		
64	63	501/4	509/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	657		
64	63	251/2	255/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	658		
64	63	503/4	511/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	659		
64	63	124	126	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	660		
64	63	249/2	253/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	661		
64	63	125	127	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	662		
64	63	251/2	255/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	663		
65	64	126	128	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	664		
65	64	505/4	513/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	665		
65	64	253/2	257/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	666		
65	64	507/4	515/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	667		
65	64	127	129	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	668		
65	64	509/4	517/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	669		
65	64	255/2	259/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	670		
65	64	511/4	519/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	671		
65	64	126	128	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	672		
65	64	253/2	257/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	673		
65	64	127	129	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	674		
65	64	255/2	259/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	675		
66	65	128	130	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	676		
66	65	513/4	521/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	677		
66	65	257/2	261/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	678		
66	65	515/4	523/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	679		
66	65	129	131	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	680		
66	65	517/4	525/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	681		
66	65	259/2	263/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	682		
66	65	519/4	527/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	683		
66	65	128	130	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	684		
66	65	257/2	261/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	685		
66	65	129	131	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	686		
66	65	259/2	263/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	687		
67	66	130	132	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	688		
67	66	521/4	529/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	689		
67	66	261/2	265/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	690		
67	66	523/4	531/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	691		
67	66	131	133	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	692		
67	66	525/4	533/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	693		
67	66	263/2	267/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	694		
67	66	527/4	535/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	695		
67	66	130	132	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	696		
67	66	261/2	265/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	697		
67	66	131	133	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	698		
67	66	263/2	267/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	699		
68	67	132	134	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	700		
68	67	529/4	537/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	701		
68	67	265/2	269/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	702		
68	67	531/4	539/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	703		
68	67	133	135	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	704		
68	67	533/4	541/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	705		
68	67	267/2	271/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	706		
68	67	535/4	543/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	707		
68	67	132	134	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	708		
68	67	265/2	269/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	709		
68	67	133	135	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	710		
68	67	267/2	271/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	711		
69	68	134	136	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	712		
69	68	537/4	545/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	713		
69	68	269/2	273/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	714		
69	68	539/4	547/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	715		
69	68	135	137	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	716		
69	68	541/4	549/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	717		
69	68	271/2	275/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	718		
69	68	543/4	551/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	719		
69	68	134	136	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	720		
69	68	269/2	273/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	721		
69	68	135	137	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	722		
69	68	271/2	275/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	723		
70	69	136	138	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	724		
70	69	545/4	553/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	725		
70	69	273/2	277/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	726		
70	69	547/4	555/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	727		
70	69	137	139	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	728		
70	69	549/4	557/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	729		
70	69	275/2	279/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	730		
70	69	551/4	559/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	731		
70	69	136	138	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	732		
70	69	273/2	277/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	733		
70	69	137	139	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	734		
70	69	275/2	279/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	735		
71	70	138	140	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	736		
71	70	277/2	281/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	737	ornamentTrill	
71	70	279/2	283/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	738		
71	70	138	140	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	739		
71	70	277/2	281/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	740		
71	70	139	141	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	741		
71	70	279/2	283/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	742		
72	71	140	142	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	743		
72	71	561/4	569/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	744		
72	71	281/2	285/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	745		
72	71	563/4	571/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	746		
72	71	141	143	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	747		
72	71	565/4	573/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	748		
72	71	283/2	287/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	749		
72	71	283/2	287/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	750		
72	71	567/4	575/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	751		
72	71	140	142	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	752		
72	71	281/2	285/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	753		
72	71	141	143	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	754		
73	72	142	144	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	755		
73	72	285/2	289/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	756		
73	72	143	145	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	757		
73	72	287/2	291/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	758		
73	72	142	144	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	759		
73	72	285/2	289/2	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	760		
73	72	287/2	291/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	761		
74	73	144	146	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	762		
74	73	577/4	585/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	763		
74	73	289/2	293/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	764		
74	73	579/4	587/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	765		
74	73	145	147	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	766		
74	73	581/4	589/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	767		
74	73	291/2	295/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	768		
74	73	291/2	295/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	769		
74	73	583/4	591/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	770		
74	73	144	146	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	771		
74	73	289/2	293/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	772		
74	73	145	147	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	773		
75	74	146	148	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	774		
75	74	293/2	297/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	775		
75	74	147	149	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	776		
75	74	295/2	299/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	777		
75	74	146	148	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	778		
75	74	293/2	297/2	0.75		1/8	1/8	Chord	2/4	1	2	3/16		1/8	3/2	779		
75	74	589/4	597/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	780		
75	74	295/2	299/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	781		
75	74	591/4	599/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	782		
76	75	148	150	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	783		
76	75	297/2	301/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	784		
76	75	149	151	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	785		
76	75	299/2	303/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	786		
76	75	148	150	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	787		
76	75	593/4	601/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	788		
76	75	297/2	301/2	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	789		
76	75	595/4	603/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	790		
76	75	149	151	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	791		
76	75	597/4	605/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	792		
76	75	299/2	303/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	793		
76	75	599/4	607/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	794		
77	76	150	152	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	795		
77	76	301/2	305/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	796		
77	76	151	153	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	797		
77	76	303/2	307/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	798		
77	76	150	152	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	799		
77	76	601/4	609/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	800		
77	76	301/2	305/2	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	801		
77	76	603/4	611/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	802		
77	76	151	153	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	803		
77	76	605/4	613/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	804		
77	76	303/2	307/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	805		
77	76	607/4	615/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	806		
78	77	152	154	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	807		
78	77	305/2	309/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	808		
78	77	153	155	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	809		
78	77	307/2	311/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	810		
78	77	152	154	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	811		
78	77	609/4	617/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	812		
78	77	305/2	309/2	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	813		
78	77	611/4	619/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	814		
78	77	153	155	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	815		
78	77	613/4	621/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	816		
78	77	307/2	311/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	817		
78	77	615/4	623/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	818		
79	78	154	156	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	819		
79	78	309/2	313/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	820		
79	78	155	157	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	821		
79	78	311/2	315/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	822		
79	78	154	156	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	823		
79	78	617/4	625/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	824		
79	78	309/2	313/2	0.25		1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	825		
79	78	619/4	627/4	0.25		3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	826		
79	78	155	157	0.25		1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	827		
79	78	621/4	629/4	0.25		5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	828		
79	78	311/2	315/2	0.25		3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	829		
79	78	623/4	631/4	0.25		7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	830		
80	79	156	158	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	831		
80	79	313/2	317/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	832		
80	79	627/4	635/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	833		
80	79	157	159	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	834		
80	79	629/4	637/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	835		
80	79	315/2	319/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	836		
80	79	631/4	639/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	837		
80	79	156	158	0.25		0	0	Chord	2/4	1	2	1/16		1/16	1	838		
80	79	625/4	633/4	0.25		1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	839		
80	79	313/2	317/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	840		
80	79	157	159	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	841		
80	79	315/2	319/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	842		
81	80	158	160	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	843		
81	80	633/4	641/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	844		
81	80	317/2	321/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	845		
81	80	635/4	643/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	846		
81	80	159	161	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	847		
81	80	637/4	645/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	848		
81	80	319/2	323/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	849		
81	80	639/4	647/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	850		
81	80	158	160	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	851		
81	80	317/2	321/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	852		
81	80	159	161	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	853		
81	80	319/2	323/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	854		
82	81	160	162	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	855		
82	81	641/4	649/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	856		
82	81	321/2	325/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	857		
82	81	643/4	651/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	858		
82	81	161	163	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	859		
82	81	645/4	653/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	860		
82	81	323/2	327/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	861		
82	81	647/4	655/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	862		
82	81	160	162	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	863		
82	81	321/2	325/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	864		
82	81	161	163	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	865		
82	81	323/2	327/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	866		
83	82	162	164	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	867		
83	82	649/4	657/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	868		
83	82	325/2	329/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	869		
83	82	651/4	659/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	870		
83	82	163	165	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	871		
83	82	653/4	661/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	872		
83	82	327/2	331/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	873		
83	82	655/4	663/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	874		
83	82	162	164	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	875		
83	82	325/2	329/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	876		
83	82	163	165	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	877		
83	82	327/2	331/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	878		
84	83	164	166	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	879		
84	83	657/4	665/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	880		
84	83	329/2	333/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	881		
84	83	659/4	667/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	882		
84	83	165	167	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	883		
84	83	661/4	669/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	884		
