mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
94	94	140	140	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	597			
94	94	279/2	279/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	598			
94	94	140	140	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	599			
94	94	281/2	281/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	600			
95	95	141	141	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	601			
95	95	283/2	283/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	602			
95	95	141	141	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	603			
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	604			
95	95	142	142	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	605			
96	96	285/2	285/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	606			
96	96	143	143	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	607			
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	608			
96	96	285/2	285/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	609			
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	610			
97	97	144	144	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	611			
97	97	289/2	289/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	612			
97	97	145	145	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	613			
97	97	144	144	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	614			
97	97	145	145	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	615			
98	98	291/2	291/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	616			
98	98	146	146	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	617			
98	98	291/2	291/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	618			
98	98	146	146	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	619			
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	620			
99	99	147	147	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	621			
99	99	295/2	295/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	622			
99	99	147	147	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	623			
99	99	295/2	295/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	624			
99	99	148	148	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	625			
100	100	297/2	297/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	626			
100	100	149	149	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	627			
100	100	299/2	299/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	628			
100	100	297/2	297/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	629			
100	100	299/2	299/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	630			
101	101	150	150	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	631			
101	101	301/2	301/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	632			
101	101	151	151	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	633			
101	101	150	150	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	634			
101	101	151	151	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	635			
102	102	303/2	303/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	636			
102	102	152	152	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	637			
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	638			
102	102	303/2	303/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	639			
102	102	152	152	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	640			
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	641			
103	103	153	153	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	642			
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	643			
103	103	154	154	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	644			
103	103	153	153	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	645			
103	103	153	153	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	646			
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	647			
103	103	154	154	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	648			
104	104	309/2	309/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	649			
104	104	155	155	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	650			
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	651			
104	104	309/2	309/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	652			
104	104	309/2	309/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	653			
104	104	155	155	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	654			
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	655			
105	105	156	156	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	656			
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	657			
105	105	157	157	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	658			
105	105	156	156	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	659			
105	105	156	156	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	660			
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	661			
105	105	157	157	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	662			
106	106	315/2	315/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	663			
106	106	158	158	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	664			
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	665			
106	106	315/2	315/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	666			
106	106	315/2	315/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	667			
106	106	158	158	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	668			
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	669			
107	107	159	159	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	670			
107	107	319/2	319/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	671			
107	107	160	160	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	672			
107	107	159	159	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	673			
107	107	159	159	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	674			
107	107	319/2	319/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	675			
107	107	160	160	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	676			
108	108	321/2	321/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	677			
108	108	161	161	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	678			
108	108	323/2	323/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	679			
108	108	321/2	321/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	680			
108	108	321/2	321/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	681			
108	108	161	161	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	682			
108	108	323/2	323/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	683			
109	109	162	162	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	684			
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	685			
109	109	163	163	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	686			
109	109	162	162	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	687			
109	109	163	163	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	688			
110	110	327/2	327/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	689			
110	110	164	164	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	690			
110	110	329/2	329/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	691			
110	110	327/2	327/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	692			
111	111	165	165	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	693			
111	111	331/2	331/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	694			
111	111	166	166	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	695			
111	111	165	165	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	696			
112	112	333/2	333/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	697			
112	112	167	167	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	698			
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	699			
112	112	333/2	333/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	700			
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	701			
113	113	168	168	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	702			
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	703			
113	113	169	169	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	704			
113	113	168	168	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	705			
113	113	169	169	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	706			
114	114	339/2	339/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	707	ornamentTrill		
114	114	339/2	339/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	708			
115	115	343/2	343/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	709			
115	115	172	172	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	710			
115	115	171	171	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	711			
116	116	345/2	345/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	712			
116	116	173	173	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	713			
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	714			
116	116	345/2	345/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	715			
116	116	173	173	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	716			
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	717			
117	117	174	174	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	718			
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	719			
117	117	175	175	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	720			
117	117	174	174	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	721			
118	118	351/2	351/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	722			
118	118	176	176	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	723			
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	724			
118	118	351/2	351/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	725			
118	118	176	176	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	726			
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	727			
119	119	177	177	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	728			
119	119	177	177	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	729			
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	730			
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	731			
119	119	177	177	1.0	0	0	Chord	3/8	2	2	1/4	1/4	1	732			
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	733			
120	120	357/2	357/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	734			
120	120	357/2	357/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	735			
120	120	179	179	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	736			
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	737			
120	120	357/2	357/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	738			
120	120	357/2	357/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	739			
120	120	179	179	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	740			
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	741			
121	121	180	180	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	742			
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	743			
121	121	181	181	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	744			
121	121	180	180	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	745			
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	746			
121	121	181	181	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	747			
122	122	363/2	363/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	748			
122	122	182	182	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	749			
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	750			
122	122	363/2	363/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	751			
122	122	182	182	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	752			
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	753			
122	122	363/2	363/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	754			
123	123	183	183	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	755			
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	756			
123	123	184	184	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	757			
123	123	183	183	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	758			
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	759			
123	123	184	184	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	760			
123	123	183	183	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	761			
124	124	369/2	369/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	762			
124	124	185	185	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	763			
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	764			
124	124	369/2	369/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	765			
124	124	185	185	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	766			
124	124	369/2	369/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	767			
124	124	185	185	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	768			
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	769			
125	125	186	186	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	770			
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	771			
125	125	187	187	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	772			
125	125	186	186	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	773			
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	774			
125	125	187	187	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	775			
126	126	375/2	375/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	776			
126	126	375/2	375/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	777			
126	126	188	188	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	778			
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	779			
126	126	375/2	375/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	780			
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	781			
126	126	375/2	375/2	1.5	0	0	Chord	3/8	2	2	3/8	1/4	3/2	782			
127	127	189	189	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	783			
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	784			
127	127	190	190	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	785			
127	127	189	189	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	786			
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	787			
127	127	190	190	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	788			
127	127	189	189	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	789			
127	127	190	190	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	790			
127	127	189	189	1.5	0	0	Chord	3/8	2	2	3/8	1/4	3/2	791			
128	128	381/2	381/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	792			
128	128	191	191	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	793			
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	794			
128	128	381/2	381/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	795			
128	128	191	191	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	796			
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	797			
128	128	381/2	381/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	798			
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	799			
128	128	381/2	381/2	1.5	0	0	Chord	3/8	2	2	3/8	1/4	3/2	800			
129	129	192	192	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	801			
129	129	385/2	385/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	802			
129	129	193	193	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	803			
129	129	192	192	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	804			
129	129	385/2	385/2	1.0	1/8	1/8	Chord	3/8	1	2	1/4	1/4	1	805			
129	129	192	192	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	806			
129	129	385/2	385/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	807			
129	129	193	193	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	808			
130	130	387/2	387/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	809			
130	130	387/2	387/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	810			
130	130	194	194	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	811			
130	130	389/2	389/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	812			
130	130	387/2	387/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	813			
130	130	194	194	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	814			
130	130	389/2	389/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	815			
131	131	195	195	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	816			
131	131	195	195	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	817			
131	131	391/2	391/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	818			
131	131	196	196	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	819			
131	131	195	195	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	820			
131	131	391/2	391/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	821			
131	131	196	196	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	822			
132	132	393/2	393/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	823			
132	132	197	197	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	824			
132	132	395/2	395/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	825			
132	132	393/2	393/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	826			
132	132	197	197	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	827			
132	132	395/2	395/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	828			
133	133	198	198	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	829			
133	133	397/2	397/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	830			
133	133	199	199	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	831			
133	133	198	198	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	832			
133	133	397/2	397/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	833			
133	133	199	199	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	834			
134	134	399/2	399/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	835			
134	134	200	200	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	836			
134	134	401/2	401/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	837			
134	134	399/2	399/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	838			
134	134	200	200	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	839			
134	134	401/2	401/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	840			
135	135	201	201	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	841			
135	135	403/2	403/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	842			
135	135	202	202	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	843			
135	135	201	201	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	844			
135	135	403/2	403/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	845			
135	135	202	202	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	846			
136	136	405/2	405/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	847			
136	136	203	203	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	848			
136	136	407/2	407/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	849			
136	136	405/2	405/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	850			
136	136	203	203	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	851			
136	136	407/2	407/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	852			
137	137	204	204	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	853			
137	137	409/2	409/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	854			
137	137	204	204	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	855			
138	138	411/2	411/2	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	856	ornamentTrill		
138	138	825/4	825/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32	1/32	1	857			
138	138	1651/8	1651/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32	1/32	1	858			
138	138	413/2	413/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	859			
138	138	827/4	827/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	860			
138	138	411/2	411/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	861			
138	138	206	206	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	862			
138	138	413/2	413/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	863			
139	139	207	207	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	864			
139	139	415/2	415/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	865			
139	139	208	208	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	866			
139	139	207	207	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	867			
140	140	417/2	417/2	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	868	ornamentTrill		
140	140	837/4	837/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32	1/32	1	869			
140	140	1675/8	1675/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32	1/32	1	870			
140	140	419/2	419/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	871			
140	140	839/4	839/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	872			
140	140	417/2	417/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	873			
140	140	209	209	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	874			
140	140	419/2	419/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	875			
141	141	210	210	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	876			
141	141	421/2	421/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	877			
141	141	211	211	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	878			
141	141	210	210	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	879			
142	142	423/2	423/2	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	880	ornamentTrill		
142	142	849/4	849/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32	1/32	1	881			
142	142	1699/8	1699/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32	1/32	1	882			
142	142	425/2	425/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	883			
142	142	851/4	851/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	884			
142	142	423/2	423/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	885			
142	142	212	212	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	886			
142	142	425/2	425/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	887			
143	143	213	213	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	888			
143	143	427/2	427/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	889			
143	143	214	214	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	890			
143	143	213	213	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	891			
144	144	429/2	429/2	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	892	ornamentTrill		
144	144	861/4	861/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32	1/32	1	893			
144	144	1723/8	1723/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32	1/32	1	894			
144	144	431/2	431/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	895			
144	144	863/4	863/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	896			
144	144	429/2	429/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	897			
144	144	215	215	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	898			
144	144	431/2	431/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	899			
