mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	584			
62	62	183/2	183/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	585			
62	62	367/4	367/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	586			
62	62	92	92	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	587			
62	62	369/4	369/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	588			
62	62	185/2	185/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	589			
62	62	371/4	371/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	590			
63	63	93	93	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	591			13
63	63	745/8	745/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	592			13
63	63	373/4	373/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	593			13
63	63	747/8	747/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	594			13
63	63	187/2	187/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	595			13
63	63	749/8	749/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	596			13
63	63	375/4	375/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	597			13
63	63	751/8	751/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	598			13
63	63	94	94	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	599			13
63	63	753/8	753/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	600			13
63	63	377/4	377/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	601			13
63	63	755/8	755/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	602			
63	63	93	93	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	603			
64	64	189/2	189/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	604			
64	64	95	95	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	605			
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	606			
64	64	189/2	189/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	607			
64	64	379/4	379/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	608			
64	64	95	95	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	609			
64	64	381/4	381/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	610			
64	64	191/2	191/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	611			
64	64	383/4	383/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	612			
65	65	96	96	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	613			14
65	65	769/8	769/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	614			14
65	65	385/4	385/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	615			14
65	65	771/8	771/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	616			14
65	65	193/2	193/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	617			14
65	65	773/8	773/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	618			14
65	65	387/4	387/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	619			14
65	65	775/8	775/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	620			14
65	65	97	97	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	621			14
65	65	777/8	777/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	622			14
65	65	389/4	389/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	623			14
65	65	779/8	779/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	624			
65	65	96	96	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	625			
66	66	195/2	195/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	626			
66	66	98	98	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	627			
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	628			
66	66	195/2	195/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	629			
66	66	391/4	391/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	630			
66	66	98	98	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	631			
66	66	393/4	393/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	632			
66	66	197/2	197/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	633			
66	66	395/4	395/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	634			
67	67	99	99	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	635			15
67	67	793/8	793/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	636			15
67	67	397/4	397/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	637			15
67	67	795/8	795/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	638			15
67	67	199/2	199/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	639			15
67	67	797/8	797/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	640			15
67	67	399/4	399/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	641			15
67	67	799/8	799/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	642			
67	67	100	100	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	643			
67	67	401/4	401/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	644			
67	67	99	99	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	645			
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	646			
67	67	100	100	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	647			
68	68	407/4	407/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	648			
68	68	201/2	201/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	649			
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	650			
68	68	101	101	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	651			
68	68	405/4	405/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	652			
68	68	203/2	203/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	653			
68	68	407/4	407/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	654			
68	68	201/2	201/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	655			
68	68	101	101	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	656			
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	657			
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	658			
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	659			
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	660			
69	69	102	102	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	661			
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	662			
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	663			
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	664			
69	69	103	103	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	665			
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	666			
69	69	102	102	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	667			
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	668			
69	69	103	103	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	669			
70	70	415/4	415/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	670			
70	70	104	104	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	671			
70	70	417/4	417/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	672			
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	673			
70	70	419/4	419/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	674			
70	70	207/2	207/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	675			
70	70	415/4	415/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	676			
70	70	104	104	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	677			
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	678			
70	70	207/2	207/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	679			
70	70	104	104	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	680			
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	681			
71	71	105	105	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	682			16
71	71	841/8	841/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	683			16
71	71	421/4	421/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	684			16
71	71	843/8	843/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	685			16
71	71	211/2	211/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	686			16
71	71	845/8	845/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	687			16
71	71	423/4	423/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	688			16
71	71	847/8	847/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	689			16
71	71	106	106	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	690			16
71	71	849/8	849/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	691			16
71	71	425/4	425/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	692			16
71	71	851/8	851/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	693			
71	71	105	105	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	694			
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	695			
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	696			
72	72	213/2	213/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	697			
72	72	107	107	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	698			
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	699			
72	72	213/2	213/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	700			
72	72	427/4	427/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	701			
72	72	107	107	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	702			
72	72	429/4	429/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	703			
72	72	215/2	215/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	704			
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	705			
73	73	108	108	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	706			17
73	73	865/8	865/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	707			17
73	73	433/4	433/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	708			17
73	73	867/8	867/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	709			17
73	73	217/2	217/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	710			17
73	73	869/8	869/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	711			17
73	73	435/4	435/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	712			17
73	73	871/8	871/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	713			
73	73	109	109	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	714			
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	715			
73	73	108	108	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	716			
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	717			
73	73	109	109	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	718			
74	74	219/2	219/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	719			
74	74	439/4	439/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	720			
74	74	110	110	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	721			
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	722			
74	74	221/2	221/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	723			
74	74	443/4	443/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	724			
74	74	219/2	219/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	725			
74	74	110	110	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	726			
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	727			
75	75	111	111	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	728	ornamentTrill		
75	75	111	111	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	729			
