mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
23	23	68	68	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	301		
23	23	275/4	275/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	302		
23	23	67	67	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	303		
23	23	68	68	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	304		
23	23	66	66	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	305		
23	23	67	67	0.0		1/4	1/4	Chord	3/4	2	1	0	grace16	1/16	1	306		
23	23	67	67	0.0		1/4	1/4	Chord	3/4	2	1	0	grace16	1/16	1	307		
23	23	67	67	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	308		
23	23	68	68	0.0		1/2	1/2	Chord	3/4	2	1	0	appoggiatura	1/16	1	309		
23	23	68	68	0.0		1/2	1/2	Chord	3/4	2	1	0	appoggiatura	1/16	1	310		
23	23	68	68	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	311		
23	23	66	66	0.0		0	0	Chord	3/4	2	2	0	grace16	1/16	1	312		
23	23	66	66	0.0		0	0	Chord	3/4	2	2	0	grace16	1/16	1	313		
23	23	66	66	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	314		
24	24	69	69	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	315		
24	24	279/4	279/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	316		
24	24	70	70	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	317	ornamentTrill	
24	24	283/4	283/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	318		
24	24	71	71	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	319		
24	24	69	69	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	320		
24	24	70	70	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	321		
24	24	283/4	283/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	322		
24	24	69	69	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	323		
24	24	71	71	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	324		
24	24	287/4	287/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	325		
25	25	72	72	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	326		
25	25	73	73	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	327		
25	25	295/4	295/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	328		
25	25	74	74	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	329		
25	25	299/4	299/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	330		
25	25	72	72	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	331		
25	25	291/4	291/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	332		
25	25	73	73	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	333		
25	25	74	74	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	334		
25	25	72	72	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	335		
25	25	73	73	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	336		
25	25	74	74	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	337		
26	26	75	75	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	338		
26	26	303/4	303/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	339		
26	26	76	76	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	340		
26	26	307/4	307/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	341		
26	26	77	77	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	342		
26	26	75	75	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	343		
26	26	77	77	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	344		
26	26	311/4	311/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	345		
26	26	75	75	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	346		
26	26	76	76	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	347		
26	26	307/4	307/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	348		
27	27	78	78	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	349		
27	27	79	79	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	350		
27	27	319/4	319/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	351		
27	27	80	80	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	352		
27	27	323/4	323/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	353		
27	27	78	78	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	354		
27	27	315/4	315/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	355		
27	27	79	79	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	356		
27	27	80	80	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	357		
27	27	78	78	1.0		0	0	Chord	3/4	1	3	1/4		1/4	1	358		
27	27	79	79	1.0		1/4	1/4	Chord	3/4	1	3	1/4		1/4	1	359		
27	27	80	80	1.0		1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	360		
27	27	80	80	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	361		
28	28	81	81	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	362		
28	28	327/4	327/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	363		
28	28	82	82	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	364		
28	28	83	83	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	365		
28	28	81	81	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	366		
28	28	82	82	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	367		
28	28	331/4	331/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	368		
28	28	83	83	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	369		
28	28	335/4	335/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	370		
28	28	81	81	1.0		0	0	Chord	3/4	1	3	1/4		1/4	1	371		
28	28	81	81	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	372		
28	28	82	82	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	373		
28	28	331/4	331/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	374		
28	28	83	83	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	375		
28	28	335/4	335/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	376		
29	29	84	84	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	377		
29	29	339/4	339/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	378		
29	29	85	85	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	379		
29	29	86	86	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	380		
29	29	347/4	347/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	381		
29	29	84	84	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	382		
29	29	85	85	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	383		
29	29	343/4	343/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	384		
29	29	86	86	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	385		
29	29	84	84	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	386		
29	29	85	85	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	387		
29	29	343/4	343/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	388		
29	29	86	86	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	389		
30	30	87	87	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	390		
30	30	351/4	351/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	391		
30	30	88	88	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	392		
30	30	705/8	705/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	393		
30	30	353/4	353/4	0.75		5/16	5/16	Chord	3/4	1	1	3/16		1/8	3/2	394		
30	30	89	89	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	395		
30	30	713/8	713/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	396		
30	30	357/4	357/4	0.75		9/16	9/16	Chord	3/4	1	1	3/16		1/8	3/2	397		
30	30	87	87	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	398		
30	30	89	89	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	399		
30	30	89	89	0.75		1/2	1/2	Chord	3/4	1	3	3/16		1/8	3/2	400		
30	30	359/4	359/4	0.25		11/16	11/16	Chord	3/4	1	3	1/16		1/16	1	401		
30	30	87	87	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	402		
30	30	88	88	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	403		
30	30	355/4	355/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	404		
31	31	90	90	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	405		
31	31	363/4	363/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	406		
31	31	91	91	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	407		
31	31	367/4	367/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	408		
31	31	92	92	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	409		
31	31	371/4	371/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	410		
31	31	90	90	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	411		
31	31	91	91	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	412		
31	31	92	92	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	413		
31	31	90	90	1.0		0	0	Chord	3/4	1	3	1/4		1/4	1	414		
31	31	91	91	1.0		1/4	1/4	Chord	3/4	1	3	1/4		1/4	1	415		
31	31	92	92	1.0		1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	416		
31	31	90	90	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	417		
31	31	91	91	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	418		
31	31	92	92	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	419		
32	32	93	93	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	420		
32	32	94	94	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	421		
32	32	95	95	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	422		
32	32	383/4	383/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	423		
32	32	93	93	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	424		
32	32	375/4	375/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	425		
32	32	94	94	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	426		
32	32	379/4	379/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	427		
32	32	93	93	1.0		0	0	Chord	3/4	1	3	1/4		1/4	1	428		
32	32	94	94	0.75		1/4	1/4	Chord	3/4	1	3	3/16		1/8	3/2	429		
32	32	379/4	379/4	0.25		7/16	7/16	Chord	3/4	1	3	1/16		1/16	1	430		
32	32	95	95	0.75		1/2	1/2	Chord	3/4	1	3	3/16		1/8	3/2	431		
32	32	383/4	383/4	0.25		11/16	11/16	Chord	3/4	1	3	1/16		1/16	1	432		
32	32	93	93	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	433		
33	33	96	96	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	434		
33	33	97	97	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	435		
33	33	391/4	391/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	436		
33	33	98	98	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	437		
33	33	395/4	395/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	438		
33	33	96	96	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	439		
33	33	387/4	387/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	440		
33	33	97	97	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	441		
33	33	98	98	1.0		1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	442		
33	33	96	96	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	443		
33	33	97	97	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	444		
33	33	98	98	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	445		
34	34	99	99	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	446		
34	34	100	100	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	447		
34	34	403/4	403/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	448		
34	34	101	101	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	449		
34	34	407/4	407/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	450		
34	34	99	99	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	451		
34	34	399/4	399/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	452		
34	34	100	100	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	453		
34	34	101	101	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	454		
34	34	99	99	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	455		
34	34	100	100	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	456		
34	34	101	101	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	457		
34	34	99	99	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	458		
34	34	100	100	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	459		
34	34	101	101	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	460		
35	35	102	102	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	461		
35	35	103	103	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	462		
35	35	415/4	415/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	463		
35	35	104	104	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	464		
35	35	419/4	419/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	465		
35	35	102	102	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	466		
35	35	411/4	411/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	467		
35	35	103	103	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	468		
35	35	104	104	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	469		
35	35	419/4	419/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	470		
35	35	102	102	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	471		
35	35	103	103	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	472		
35	35	415/4	415/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	473		
35	35	104	104	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	474		
35	35	419/4	419/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	475		
35	35	102	102	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	476		
35	35	103	103	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	477		
36	36	105	105	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	478		
36	36	423/4	423/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	479		
36	36	106	106	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	480		
36	36	427/4	427/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	481		
36	36	107	107	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	482		
36	36	105	105	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	483		
36	36	106	106	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	484		
36	36	107	107	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	485		
36	36	431/4	431/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	486		
36	36	105	105	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	487		
36	36	106	106	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	488		
36	36	107	107	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	489		
36	36	105	105	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	490		
36	36	106	106	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	491		
37	37	108	108	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	492		
37	37	435/4	435/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	493		
37	37	109	109	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	494		
37	37	110	110	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	495		
37	37	443/4	443/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	496		
37	37	108	108	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	497		
37	37	109	109	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	498		
37	37	439/4	439/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	499		
37	37	110	110	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	500		
37	37	108	108	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	501		
37	37	109	109	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	502		
37	37	110	110	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	503		
38	38	111	111	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	504		
38	38	112	112	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	505		
38	38	451/4	451/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	506		
38	38	113	113	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	507		
38	38	111	111	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	508		
38	38	447/4	447/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	509		
38	38	112	112	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	510		
38	38	113	113	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	511		
38	38	455/4	455/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	512		
38	38	111	111	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	513		
38	38	112	112	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	514		
38	38	113	113	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	515		
39	39	114	114	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	516		
39	39	459/4	459/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	517		
39	39	115	115	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	518		
39	39	463/4	463/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	519		
39	39	116	116	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	520		
39	39	114	114	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	521		
39	39	115	115	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	522		
39	39	463/4	463/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	523		
39	39	116	116	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	524		
39	39	114	114	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	525		
39	39	115	115	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	526		
39	39	463/4	463/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	527		
39	39	116	116	0.125		1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	528		
39	39	929/8	929/8	0.125		17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	529		
39	39	465/4	465/4	0.75		9/16	9/16	Chord	3/4	2	1	3/16		1/8	3/2	530		
40	40	117	117	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	531		
40	40	118	118	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	532		
40	40	119	119	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	533		
40	40	117	117	0.75		0	0	Chord	3/4	1	2	3/16		1/8	3/2	534		
40	40	471/4	471/4	0.25		3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	535		
40	40	118	118	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	536		
40	40	475/4	475/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	537		
40	40	119	119	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	538		
40	40	479/4	479/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	539		
40	40	117	117	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	540		
40	40	118	118	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	541		
40	40	119	119	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	542		
41	41	120	120	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	543		
41	41	483/4	483/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	544		
41	41	121	121	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	545		
41	41	122	122	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	546		
41	41	120	120	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	547		
41	41	121	121	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	548		
41	41	487/4	487/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	549		
41	41	122	122	0.75		1/2	1/2	Chord	3/4	1	2	3/16		1/8	3/2	550		
41	41	491/4	491/4	0.25		11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	551		
41	41	120	120	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	552		
41	41	121	121	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	553		
41	41	487/4	487/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	554		
41	41	122	122	0.125		1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	555		
41	41	977/8	977/8	0.125		17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	556		
41	41	489/4	489/4	0.75		9/16	9/16	Chord	3/4	2	1	3/16		1/8	3/2	557		
42	42	123	123	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	558		
42	42	495/4	495/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	559		
42	42	124	124	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	560		
42	42	125	125	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	561		
42	42	503/4	503/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	562		
42	42	123	123	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	563		
42	42	124	124	0.75		1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	564		
42	42	499/4	499/4	0.25		7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	565		
42	42	125	125	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	566		
42	42	123	123	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	567		
42	42	123	123	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	568		
42	42	124	124	0.75		1/4	1/4	Chord	3/4	2	2	3/16		1/8	3/2	569		
42	42	499/4	499/4	0.25		7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	570		
42	42	125	125	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	571		
43	43	126	126	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	572		
43	43	507/4	507/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	573		
43	43	127	127	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	574		
43	43	1017/8	1017/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	575		
43	43	509/4	509/4	0.75		5/16	5/16	Chord	3/4	1	1	3/16		1/8	3/2	576		
43	43	128	128	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	577		
43	43	1025/8	1025/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	578		
43	43	513/4	513/4	0.75		9/16	9/16	Chord	3/4	1	1	3/16		1/8	3/2	579		
43	43	126	126	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	580		
43	43	128	128	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	581		
43	43	126	126	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	582		
43	43	127	127	0.75		1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	583		
43	43	511/4	511/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	584		
43	43	128	128	0.75		1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	585		
43	43	515/4	515/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	586		
44	44	129	129	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	587		
44	44	519/4	519/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	588		
44	44	130	130	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	589		
44	44	523/4	523/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	590		
44	44	131	131	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	591		
44	44	527/4	527/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	592		
44	44	129	129	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	593		
44	44	130	130	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	594		
44	44	131	131	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	595		
44	44	129	129	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	596		
44	44	130	130	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	597		
44	44	131	131	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	598		
45	45	132	132	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	599		
45	45	531/4	531/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	600		
45	45	133	133	0.75		1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	601		
45	45	535/4	535/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	602		
45	45	134	134	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	603		
