mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
21	21	122	122	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	294		
21	21	245/2	245/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	295		
21	21	123	123	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	296		
21	21	247/2	247/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	297		
21	21	124	124	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	298		
21	21	249/2	249/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	299		
21	21	125	125	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	300		
21	21	251/2	251/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	301		
21	21	120	120	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	302		
21	21	243/2	243/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	303		
21	21	123	123	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	304		
21	21	249/2	249/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	305		
22	22	126	126	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	306		
22	22	253/2	253/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	307		
22	22	127	127	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	308		
22	22	255/2	255/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	309		
22	22	128	128	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	310		
22	22	257/2	257/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	311		
22	22	129	129	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	312		
22	22	259/2	259/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	313		
22	22	130	130	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	314		
22	22	261/2	261/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	315		
22	22	131	131	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	316		
22	22	263/2	263/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	317		
22	22	126	126	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	318		
22	22	255/2	255/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	319		
22	22	129	129	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	320		
22	22	261/2	261/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	321		
23	23	132	132	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	322		
23	23	265/2	265/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	323		
23	23	133	133	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	324		
23	23	267/2	267/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	325		
23	23	134	134	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	326		
23	23	269/2	269/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	327		
23	23	135	135	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	328		
23	23	271/2	271/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	329		
23	23	136	136	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	330		
23	23	273/2	273/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	331		
23	23	137	137	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	332		
23	23	275/2	275/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	333		
23	23	132	132	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	334		
23	23	267/2	267/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	335		
23	23	135	135	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	336		
23	23	273/2	273/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	337		
24	24	138	138	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	338		
24	24	277/2	277/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	339		
24	24	139	139	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	340		
24	24	279/2	279/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	341		
24	24	140	140	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	342		
24	24	281/2	281/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	343		
24	24	141	141	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	344		
24	24	283/2	283/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	345		
24	24	142	142	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	346		
24	24	285/2	285/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	347		
24	24	143	143	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	348		
24	24	287/2	287/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	349		
24	24	138	138	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	350		
24	24	279/2	279/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	351		
24	24	141	141	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	352		
24	24	285/2	285/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	353		
25	25	144	144	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	354		
25	25	289/2	289/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	355		
25	25	145	145	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	356		
25	25	291/2	291/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	357		
25	25	146	146	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	358		
25	25	293/2	293/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	359		
25	25	147	147	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	360		
25	25	295/2	295/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	361		
25	25	148	148	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	362		
25	25	297/2	297/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	363		
25	25	149	149	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	364		
25	25	299/2	299/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	365		
25	25	291/2	291/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	366		
25	25	147	147	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	367		
25	25	297/2	297/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	368		
26	26	150	150	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	369		
26	26	301/2	301/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	370		
26	26	151	151	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	371		
26	26	303/2	303/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	372		
26	26	152	152	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	373		
26	26	305/2	305/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	374		
26	26	307/2	307/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	375		
26	26	154	154	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	376		
26	26	309/2	309/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	377		
26	26	155	155	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	378		
26	26	311/2	311/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	379		
26	26	150	150	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	380		
26	26	303/2	303/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	381		
26	26	153	153	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	382		
26	26	309/2	309/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	383		
27	27	313/2	313/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	384		
27	27	157	157	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	385		
27	27	315/2	315/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	386		
27	27	158	158	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	387		
27	27	317/2	317/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	388		
27	27	319/2	319/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	389		
27	27	160	160	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	390		
27	27	321/2	321/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	391		
27	27	161	161	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	392		
27	27	323/2	323/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	393		
27	27	156	156	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	394		
27	27	315/2	315/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	395		
27	27	159	159	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	396		
27	27	321/2	321/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	397		
28	28	325/2	325/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	398		
28	28	163	163	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	399		
28	28	327/2	327/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	400		
28	28	164	164	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	401		
28	28	329/2	329/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	402		
28	28	165	165	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	403		
28	28	331/2	331/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	404		
28	28	166	166	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	405		
28	28	333/2	333/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	406		
28	28	167	167	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	407		
28	28	335/2	335/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	408		
28	28	162	162	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	409		
28	28	327/2	327/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	410		
28	28	165	165	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	411		
28	28	333/2	333/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	412		
29	29	168	168	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	413		
29	29	337/2	337/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	414		
29	29	169	169	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	415		
29	29	339/2	339/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	416		
29	29	170	170	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	417		
29	29	341/2	341/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	418		
29	29	171	171	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	419		
29	29	343/2	343/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	420		
29	29	172	172	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	421		
29	29	345/2	345/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	422		
29	29	173	173	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	423		
29	29	347/2	347/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	424		
29	29	168	168	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	425		
29	29	339/2	339/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	426		
29	29	171	171	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	427		
29	29	345/2	345/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	428		
30	30	174	174	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	429		
30	30	349/2	349/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	430		
30	30	175	175	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	431		
30	30	351/2	351/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	432		
30	30	176	176	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	433		
30	30	353/2	353/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	434		
30	30	177	177	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	435		
30	30	355/2	355/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	436		
30	30	178	178	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	437		
30	30	357/2	357/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	438		
30	30	179	179	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	439		
30	30	359/2	359/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	440		
30	30	174	174	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	441		
30	30	351/2	351/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	442		
30	30	177	177	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	443		
30	30	357/2	357/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	444		
31	31	180	180	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	445		
31	31	361/2	361/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	446		
31	31	181	181	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	447		
31	31	363/2	363/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	448		
31	31	182	182	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	449		
31	31	365/2	365/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	450		
31	31	183	183	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	451		
31	31	367/2	367/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	452		
31	31	184	184	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	453		
31	31	369/2	369/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	454		
31	31	185	185	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	455		
31	31	371/2	371/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	456		
31	31	180	180	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	457		
31	31	363/2	363/2	3.0	3/8	3/8	Chord	12/8	2	1	3/4		1/2	3/2	458		
31	31	369/2	369/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	459		
31	31	363/2	363/2	1.5	3/8	3/8	Chord	12/8	2	2	3/8		1/4	3/2	460		
31	31	183	183	1.5	3/4	3/4	Chord	12/8	2	2	3/8		1/4	3/2	461		
31	31	369/2	369/2	1.5	9/8	9/8	Chord	12/8	2	2	3/8		1/4	3/2	462		
32	32	186	186	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	463		
32	32	373/2	373/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	464		
32	32	187	187	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	465		
32	32	375/2	375/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	466		
32	32	188	188	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	467		
32	32	377/2	377/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	468		
32	32	189	189	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	469		
32	32	379/2	379/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	470		
32	32	190	190	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	471		
32	32	381/2	381/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	472		
32	32	191	191	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	473		
32	32	383/2	383/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	474		
32	32	186	186	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	475		
32	32	375/2	375/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	476		
32	32	189	189	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	477		
32	32	381/2	381/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	478		
33	33	192	192	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	479		
33	33	385/2	385/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	480		
33	33	193	193	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	481		
33	33	387/2	387/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	482		
33	33	194	194	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	483		
33	33	389/2	389/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	484		
33	33	195	195	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	485		
33	33	391/2	391/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	486		
33	33	196	196	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	487		
33	33	393/2	393/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	488		
33	33	197	197	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	489		
33	33	395/2	395/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	490		
33	33	192	192	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	491		
33	33	387/2	387/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	492		
33	33	195	195	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	493		
33	33	393/2	393/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	494		
34	34	198	198	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	495		
34	34	397/2	397/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	496		
34	34	199	199	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	497		
34	34	399/2	399/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	498		
34	34	200	200	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	499		
34	34	401/2	401/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	500		
34	34	201	201	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	501		
34	34	403/2	403/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	502		
34	34	202	202	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	503		
34	34	405/2	405/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	504		
34	34	203	203	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	505		
34	34	407/2	407/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	506		
34	34	198	198	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	507		
34	34	399/2	399/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	508		
34	34	201	201	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	509		
34	34	405/2	405/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	510		
35	35	204	204	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	511		
35	35	409/2	409/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	512		
35	35	205	205	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	513		
35	35	411/2	411/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	514		
35	35	206	206	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	515		
35	35	413/2	413/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	516		
35	35	207	207	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	517		
35	35	415/2	415/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	518		
35	35	208	208	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	519		
35	35	417/2	417/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	520		
35	35	209	209	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	521		
35	35	419/2	419/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	522		
35	35	204	204	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	523		
35	35	411/2	411/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	524		
35	35	207	207	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	525		
35	35	417/2	417/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	526		
36	36	210	210	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	527		
36	36	421/2	421/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	528		
36	36	211	211	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	529		
36	36	423/2	423/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	530		
36	36	212	212	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	531		
36	36	425/2	425/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	532		
36	36	213	213	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	533		
36	36	427/2	427/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	534		
36	36	214	214	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	535		
36	36	429/2	429/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	536		
36	36	215	215	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	537		
36	36	431/2	431/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	538		
36	36	210	210	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	539		
36	36	423/2	423/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	540		
36	36	213	213	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	541		
36	36	429/2	429/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	542		
37	37	216	216	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	543		
37	37	433/2	433/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	544		
37	37	217	217	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	545		
37	37	435/2	435/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	546		
37	37	218	218	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	547		
37	37	437/2	437/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	548		
37	37	219	219	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	549		
37	37	439/2	439/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	550		
37	37	220	220	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	551		
37	37	441/2	441/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	552		
37	37	221	221	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	553		
37	37	443/2	443/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	554		
37	37	216	216	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	555		
37	37	435/2	435/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	556		
37	37	219	219	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	557		
37	37	441/2	441/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	558		
38	38	222	222	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	559		
38	38	445/2	445/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	560		
38	38	223	223	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	561		
38	38	447/2	447/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	562		
38	38	224	224	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	563		
38	38	449/2	449/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	564		
38	38	225	225	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	565		
38	38	451/2	451/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	566		
38	38	226	226	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	567		
38	38	453/2	453/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	568		
38	38	227	227	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	569		
38	38	455/2	455/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	570		
38	38	222	222	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	571		
38	38	447/2	447/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	572		
38	38	225	225	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	573		
38	38	453/2	453/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	574		
39	39	228	228	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	575		
39	39	457/2	457/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	576		
39	39	229	229	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	577		
39	39	459/2	459/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	578		
39	39	230	230	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	579		
39	39	461/2	461/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	580		
39	39	463/2	463/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	581		
39	39	232	232	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	582		
39	39	233	233	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	583		
39	39	467/2	467/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	584		
39	39	459/2	459/2	0.5	3/8	3/8	Chord	12/8	1	2	1/8		1/8	1	585		
39	39	228	228	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	586		
39	39	459/2	459/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	587		
39	39	231	231	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	588		
39	39	465/2	465/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	589		
