mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
116	116	345/2	345/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	885				
116	116	691/4	691/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	886				
116	116	173	173	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	887				
116	116	693/4	693/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	888				
116	116	347/2	347/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	889				
116	116	695/4	695/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	890				
116	116	345/2	345/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	891				
116	116	173	173	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	892				
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	893				
117	117	174	174	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	894				
117	117	697/4	697/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	895				
117	117	349/2	349/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	896				
117	117	699/4	699/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	897				
117	117	175	175	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	898				
117	117	701/4	701/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	899				
117	117	174	174	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	900				
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	901				
117	117	175	175	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	902				
118	118	351/2	351/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	903				
118	118	703/4	703/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	904				
118	118	176	176	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	905				
118	118	705/4	705/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	906				
118	118	353/2	353/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	907				
118	118	707/4	707/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	908				
118	118	351/2	351/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	909				
118	118	176	176	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	910				
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	911				
119	119	177	177	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	912				
119	119	177	177	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	913				
119	119	709/4	709/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	914				
119	119	355/2	355/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	915				
119	119	711/4	711/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	916				
119	119	178	178	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	917				
119	119	713/4	713/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	918				
119	119	177	177	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	919				
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	920				
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	921				
120	120	357/2	357/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	922				
120	120	715/4	715/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	923				
120	120	179	179	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	924				
120	120	717/4	717/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	925				
120	120	359/2	359/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	926				
120	120	719/4	719/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	927				
120	120	357/2	357/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	928				
120	120	179	179	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	929				
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	930				
121	121	180	180	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	931				
121	121	721/4	721/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	932				
121	121	361/2	361/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	933				
121	121	723/4	723/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	934				
121	121	181	181	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	935				
121	121	725/4	725/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	936				
121	121	180	180	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	937				
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	938				
121	121	181	181	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	939				
122	122	363/2	363/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	940				
122	122	727/4	727/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	941				
122	122	182	182	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	942				
122	122	729/4	729/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	943				
122	122	365/2	365/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	944				
122	122	731/4	731/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	945				
122	122	363/2	363/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	946				
122	122	182	182	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	947				
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	948				
123	123	183	183	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	949				
123	123	733/4	733/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	950				
123	123	367/2	367/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	951				
123	123	735/4	735/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	952				
123	123	184	184	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	953				
123	123	737/4	737/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	954				
123	123	183	183	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	955				
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	956				
123	123	184	184	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	957				
124	124	369/2	369/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	958				
124	124	739/4	739/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	959				
124	124	185	185	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	960				
124	124	741/4	741/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	961				
124	124	371/2	371/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	962				
124	124	743/4	743/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	963				
124	124	369/2	369/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	964				
124	124	185	185	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	965				
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	966				
125	125	186	186	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	967				
125	125	745/4	745/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	968				
125	125	373/2	373/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	969				
125	125	747/4	747/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	970				
125	125	187	187	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	971				
125	125	749/4	749/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	972				
125	125	186	186	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	973				
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	974				
125	125	187	187	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	975				
126	126	375/2	375/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	976				
126	126	751/4	751/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	977				
126	126	188	188	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	978				
126	126	753/4	753/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	979				
126	126	377/2	377/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	980				
126	126	755/4	755/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	981				
126	126	375/2	375/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	982				
126	126	188	188	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	983				
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	984				
127	127	189	189	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	985				
127	127	757/4	757/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	986				
127	127	379/2	379/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	987				
127	127	759/4	759/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	988				
127	127	190	190	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	989				
127	127	761/4	761/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	990				
127	127	189	189	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	991				
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	992				
127	127	190	190	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	993				
128	128	381/2	381/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	994				
128	128	763/4	763/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	995				
128	128	191	191	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	996				
128	128	765/4	765/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	997				
128	128	383/2	383/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	998				
128	128	767/4	767/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	999				
128	128	381/2	381/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1000				
128	128	191	191	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1001				
128	128	383/2	383/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1002				
129	129	192	192	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1003				
129	129	769/4	769/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1004				
129	129	385/2	385/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1005				
129	129	771/4	771/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1006				
129	129	193	193	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1007				
129	129	773/4	773/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1008				
129	129	192	192	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1009				
129	129	385/2	385/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1010				
129	129	193	193	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1011				
130	130	387/2	387/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1012				
130	130	775/4	775/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1013				
130	130	194	194	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1014				
130	130	777/4	777/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1015				
130	130	389/2	389/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1016				
130	130	779/4	779/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1017				
130	130	387/2	387/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1018				
130	130	194	194	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1019				
130	130	389/2	389/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1020				
131	131	195	195	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1021				
131	131	781/4	781/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1022				
131	131	391/2	391/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1023				
131	131	783/4	783/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1024				
131	131	196	196	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1025				
131	131	785/4	785/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1026				
131	131	195	195	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1027				
131	131	391/2	391/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1028				
131	131	196	196	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1029				
132	132	393/2	393/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1030				
132	132	787/4	787/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1031				
132	132	197	197	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1032				
132	132	789/4	789/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1033				
132	132	395/2	395/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1034				
132	132	791/4	791/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1035				
132	132	393/2	393/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1036				
132	132	197	197	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1037				
132	132	395/2	395/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1038				
133	133	198	198	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	1039				
133	133	198	198	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	1040				
