mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	300		
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	301		
42	42	82	82	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	302		
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	303		
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	304		
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	305		
42	42	83	83	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	306		
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	307		
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	308		
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	309		
43	43	84	84	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	310		
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	311		
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	312		
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	313		
43	43	85	85	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	314		
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	315		
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	316		
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	317		
43	43	84	84	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	318		
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	319		
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	320		
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	321		
43	43	85	85	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	322		
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	323		
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	324		
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	325		
44	44	86	86	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	326		
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	327		
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	328		
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	329		
44	44	87	87	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	330		
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	331		
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	332		
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	333		
44	44	86	86	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	334		
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	335		
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	336		
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	337		
44	44	87	87	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	338		
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	339		
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	340		
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	341		
45	45	88	88	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	342		
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	343		
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	344		
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	345		
45	45	89	89	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	346		
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	347		
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	348		
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	349		
45	45	88	88	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	350		
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	351		
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	352		
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	353		
45	45	89	89	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	354		
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	355		
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	356		
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	357		
46	46	90	90	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	358		
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	359		
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	360		
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	361		
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	362		
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	363		
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	364		
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	365		
46	46	90	90	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	366		
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	367		
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	368		
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	369		
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	370		
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	371		
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	372		
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	373		
47	47	92	92	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	374		
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	375		
47	47	92	92	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	376		
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	377		
47	47	93	93	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	378		
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	379		
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	380		
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	381		
48	48	95	95	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	382		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	383		
48	48	94	94	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	384		
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	385		
48	48	95	95	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	386		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	387		
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	388		
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	389		
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	390		
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	391		
49	49	96	96	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	392		
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	393		
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	394		
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	395		
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	396		
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	397		
50	50	99	99	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	398		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	399		
50	50	98	98	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	400		
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	401		
50	50	99	99	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	402		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	403		
51	51	100	100	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	404		
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	405		
51	51	101	101	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	406		
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	407		
51	51	100	100	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	408		
51	51	201/2	201/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	409		
51	51	101	101	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	410		
51	51	203/2	203/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	411		
52	52	102	102	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	412		
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	413		
52	52	103	103	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	414		
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	415		
52	52	102	102	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	416		
52	52	205/2	205/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	417		
52	52	103	103	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	418		
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	419		
53	53	104	104	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	420		
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	421		
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	422		
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	423		
53	53	104	104	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	424		
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	425		
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	426		
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	427		
54	54	106	106	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	428		
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	429		
54	54	107	107	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	430		
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	431		
54	54	106	106	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	432		
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	433		
54	54	107	107	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	434		
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	435		
55	55	108	108	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	436		
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	437		
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	438		
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	439		
55	55	109	109	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	440	ornamentTrill	
55	55	439/4	439/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	441		
55	55	879/8	879/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	442		
55	55	108	108	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	443		
55	55	217/2	217/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	444		
55	55	109	109	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	445		
55	55	219/2	219/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	446		
56	56	110	110	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	447		
56	56	441/4	441/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	448		
56	56	883/8	883/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	449		
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	450		
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	451		
56	56	111	111	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	452	ornamentTrill	
56	56	447/4	447/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	453		
56	56	895/8	895/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	454		
56	56	110	110	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	455		
56	56	221/2	221/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	456		
56	56	111	111	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	457		
56	56	223/2	223/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	458		
57	57	112	112	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	459		
57	57	449/4	449/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	460		
57	57	899/8	899/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	461		
57	57	225/2	225/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	462		
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	463		
57	57	113	113	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	464	ornamentTrill	
57	57	455/4	455/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	465		
57	57	911/8	911/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	466		
57	57	112	112	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	467		
57	57	225/2	225/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	468		
57	57	113	113	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	469		
57	57	227/2	227/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	470		
58	58	114	114	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	471		
58	58	457/4	457/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	472		
58	58	229/2	229/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	473		
58	58	459/4	459/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	474		
58	58	115	115	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	475	ornamentTrill	
58	58	463/4	463/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	476		
58	58	114	114	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	477		
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	478		
58	58	115	115	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	479		
58	58	231/2	231/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	480		
59	59	116	116	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	481		
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	482		
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	483		
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	484		
59	59	117	117	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	485		
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	486		
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	487		
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	488		
59	59	116	116	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	489		
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16		1/16	1	490		
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	491		
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	492		
59	59	117	117	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	493		
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	494		
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	495		
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	496		
60	60	118	118	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	497		
60	60	473/4	473/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	498		
60	60	237/2	237/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	499		
60	60	475/4	475/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	500		
60	60	119	119	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	501		
60	60	477/4	477/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	502		
60	60	239/2	239/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	503		
60	60	479/4	479/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	504		
60	60	118	118	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	505		
60	60	237/2	237/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	506		
60	60	119	119	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	507		
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	508		
61	61	120	120	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	509		
61	61	481/4	481/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	510		
61	61	241/2	241/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	511		
61	61	483/4	483/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	512		
61	61	121	121	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	513		
61	61	485/4	485/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	514		
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	515		
61	61	487/4	487/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	516		
61	61	120	120	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	517		
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	518		
61	61	121	121	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	519		
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	520		
62	62	122	122	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	521		
62	62	489/4	489/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	522		
62	62	245/2	245/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	523		
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	524		
62	62	123	123	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	525		
62	62	493/4	493/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	526		
62	62	247/2	247/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	527		
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	528		
62	62	122	122	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	529		
62	62	123	123	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	530		
63	63	124	124	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	531		
63	63	497/4	497/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	532		
63	63	249/2	249/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	533		
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	534		
63	63	125	125	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	535		
63	63	501/4	501/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	536		
63	63	251/2	251/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	537		
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	538		
63	63	124	124	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	539		
63	63	125	125	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	540		
64	64	126	126	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	541	ornamentTrill	
64	64	126	126	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	542		
65	65	128	128	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	543		
65	65	129	129	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	544		
65	65	128	128	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	545		
65	65	129	129	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	546		
66	66	130	130	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	547		
66	66	130	130	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	548		
66	66	130	130	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	549		
66	66	261/2	261/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	550		
66	66	131	131	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	551		
66	66	263/2	263/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	552		
67	67	132	132	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	553		
67	67	133	133	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	554		
67	67	132	132	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	555		
67	67	133	133	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	556		
68	68	134	134	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	557		
68	68	134	134	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	558		
68	68	134	134	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	559		
68	68	269/2	269/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	560		
68	68	135	135	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	561		
68	68	271/2	271/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	562		
69	69	136	136	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	563		
69	69	137	137	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	564		
69	69	136	136	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	565		
69	69	137	137	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	566		
70	70	138	138	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	567		
70	70	138	138	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	568		
70	70	138	138	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	569		
70	70	277/2	277/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	570		
70	70	139	139	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	571		
70	70	279/2	279/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	572		
71	71	140	140	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	573		
71	71	141	141	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	574	ornamentTrill	
71	71	140	140	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	575		
71	71	141	141	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	576		
72	72	142	142	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/32	1	577		
72	72	142	142	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	578		
72	72	142	142	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	579		
72	72	142	142	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	580		
72	72	285/2	285/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	581		
72	72	143	143	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	582		
72	72	287/2	287/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	583		
73	73	144	144	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	584		
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	585		
73	73	145	145	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	586	ornamentTrill	
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	587		
73	73	144	144	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	588		
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	589		
73	73	145	145	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	590	ornamentTrill	
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	591		
74	74	146	146	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	592		
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	593		
74	74	147	147	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	594	ornamentTrill	
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	595		
74	74	146	146	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	596		
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	597		
