mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
78	78	231/2	231/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	585				
78	78	463/4	463/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	586				
78	78	116	116	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	587				
78	78	465/4	465/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	588				
78	78	233/2	233/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	589				
78	78	467/4	467/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	590				
78	78	231/2	231/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	591				
79	79	117	117	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	592				
79	79	469/4	469/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	593				
79	79	235/2	235/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	594				
79	79	471/4	471/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	595				
79	79	118	118	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	596	ornamentShortTrill			
79	79	473/4	473/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	597				
79	79	117	117	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	598				
80	80	237/2	237/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	599				
80	80	475/4	475/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	600				
80	80	119	119	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	601				
80	80	237/2	237/2	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	602				
80	80	477/4	477/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	603				
80	80	239/2	239/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	604				
80	80	479/4	479/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	605				
81	81	120	120	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	606				
81	81	481/4	481/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	607				
81	81	241/2	241/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	608				
81	81	483/4	483/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	609				
81	81	121	121	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	610				
81	81	485/4	485/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	611				
81	81	120	120	0.75	0	0	Chord	3/8	2	1	3/16		1/8	3/2	612				
81	81	483/4	483/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	613				
81	81	121	121	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	614				
81	81	485/4	485/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	615				
82	82	243/2	243/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	616				
82	82	487/4	487/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	617				
82	82	975/8	975/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	618				
82	82	122	122	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	619	ornamentShortTrill			
82	82	491/4	491/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	620				
82	82	243/2	243/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	621				
82	82	122	122	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	622				
82	82	245/2	245/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	623				
83	83	123	123	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	624				
83	83	493/4	493/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	625				
83	83	987/8	987/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	626				
83	83	247/2	247/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	627	ornamentShortTrill			
83	83	497/4	497/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	628				
83	83	123	123	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	629				
83	83	247/2	247/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	630				
83	83	124	124	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	631				
84	84	249/2	249/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	632				
84	84	499/4	499/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	633				
84	84	999/8	999/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	634				
84	84	125	125	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	635	ornamentShortTrill			
84	84	503/4	503/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	636				
84	84	249/2	249/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	637				
84	84	125	125	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	638				
84	84	251/2	251/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	639				
85	85	126	126	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	640				
85	85	505/4	505/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	641				
85	85	1011/8	1011/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	642				
85	85	253/2	253/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	643	ornamentShortTrill			
85	85	509/4	509/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	644				
85	85	126	126	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	645				
85	85	253/2	253/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	646				
85	85	127	127	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	647				
86	86	255/2	255/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	648				
86	86	511/4	511/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	649				
86	86	128	128	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	650				
86	86	513/4	513/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	651				
86	86	257/2	257/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	652				
86	86	515/4	515/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	653				
86	86	255/2	255/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	654				
86	86	128	128	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	655				
86	86	257/2	257/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	656				
87	87	129	129	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	657				
87	87	517/4	517/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	658				
87	87	259/2	259/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	659				
87	87	519/4	519/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	660				
87	87	130	130	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	661				
87	87	521/4	521/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	662				
87	87	129	129	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	663				
87	87	259/2	259/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	664				
87	87	130	130	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	665				
88	88	261/2	261/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	666				
88	88	263/2	263/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	667				
88	88	527/4	527/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	668				
88	88	261/2	261/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	669				
88	88	263/2	263/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	670				
89	89	132	132	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	671				
89	89	529/4	529/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	672				
89	89	265/2	265/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	673				
89	89	531/4	531/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	674				
89	89	133	133	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	675				
89	89	533/4	533/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	676				
89	89	132	132	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	677				
89	89	265/2	265/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	678				
89	89	133	133	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	679				
90	90	267/2	267/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	680				
90	90	535/4	535/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	681				
90	90	134	134	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	682				
90	90	537/4	537/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	683				
90	90	269/2	269/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	684				
90	90	539/4	539/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	685				
90	90	267/2	267/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	686				
90	90	269/2	269/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	687				
91	91	135	135	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	688				
91	91	541/4	541/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	689				
91	91	271/2	271/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	690				
91	91	543/4	543/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	691				
91	91	136	136	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	692				
91	91	545/4	545/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	693				
91	91	135	135	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	694				
91	91	271/2	271/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	695				
91	91	136	136	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	696				
92	92	273/2	273/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	697				
92	92	547/4	547/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	698				
92	92	137	137	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	699				
92	92	549/4	549/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	700				
92	92	275/2	275/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	701				
92	92	551/4	551/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	702				
92	92	273/2	273/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	703				
92	92	275/2	275/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	704				
93	93	138	138	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	705				
93	93	553/4	553/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	706				
93	93	277/2	277/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	707				
93	93	555/4	555/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	708				
93	93	139	139	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	709				
93	93	557/4	557/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	710				
93	93	138	138	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	711				
93	93	277/2	277/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	712				
93	93	139	139	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	713				
94	94	279/2	279/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	714				
94	94	559/4	559/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	715				
94	94	140	140	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	716				
94	94	561/4	561/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	717				
94	94	281/2	281/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	718				
94	94	563/4	563/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	719				
94	94	279/2	279/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	720				
95	95	141	141	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	721				
95	95	565/4	565/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	722				
95	95	283/2	283/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	723				
95	95	567/4	567/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	724				
95	95	142	142	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	725				
95	95	569/4	569/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	726				
95	95	141	141	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	727				
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	728				
95	95	142	142	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	729				
96	96	285/2	285/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	730				
96	96	571/4	571/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	731				
96	96	143	143	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	732				
96	96	573/4	573/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	733				
96	96	287/2	287/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	734				
96	96	575/4	575/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	735				
96	96	285/2	285/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	736				
96	96	143	143	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	737				
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	738				
97	97	144	144	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	739				
97	97	577/4	577/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	740				
97	97	289/2	289/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	741				
97	97	579/4	579/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	742				
97	97	145	145	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	743				
97	97	581/4	581/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	744				
97	97	144	144	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	745				
97	97	145	145	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	746				
98	98	291/2	291/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	747				
98	98	583/4	583/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	748				
98	98	146	146	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	749				
98	98	585/4	585/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	750				
98	98	293/2	293/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	751				
98	98	587/4	587/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	752				
98	98	291/2	291/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	753				
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	754				
99	99	147	147	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	755				
99	99	589/4	589/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	756				
99	99	295/2	295/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	757				
99	99	591/4	591/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	758				
99	99	148	148	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	759				
99	99	593/4	593/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	760				
99	99	147	147	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	761				
99	99	295/2	295/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	762				
99	99	148	148	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	763				
100	100	297/2	297/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	764				
100	100	595/4	595/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	765				
100	100	149	149	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	766				
100	100	597/4	597/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	767				
100	100	299/2	299/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	768				
100	100	599/4	599/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	769				
100	100	297/2	297/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	770				
101	101	150	150	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	771				
101	101	601/4	601/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	772				
101	101	301/2	301/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	773				
101	101	603/4	603/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	774				
101	101	151	151	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	775				
101	101	605/4	605/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	776				
101	101	150	150	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	777				
101	101	151	151	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	778				
102	102	303/2	303/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	779				
102	102	607/4	607/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	780				
102	102	152	152	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	781				
102	102	609/4	609/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	782				
102	102	305/2	305/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	783				
102	102	611/4	611/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	784				
102	102	303/2	303/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	785				
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	786				
103	103	153	153	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	787				
103	103	613/4	613/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	788				
103	103	307/2	307/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	789				
103	103	615/4	615/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	790				
103	103	154	154	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	791				
103	103	617/4	617/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	792				
103	103	153	153	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	793				
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	794				
103	103	154	154	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	795				
104	104	309/2	309/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	796				
104	104	619/4	619/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	797				
104	104	155	155	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	798				
104	104	621/4	621/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	799				
104	104	311/2	311/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	800				
104	104	623/4	623/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	801				
104	104	309/2	309/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	802				
104	104	155	155	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	803				
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	804				
105	105	156	156	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	805				
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	806				
105	105	157	157	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	807				
105	105	156	156	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	808				
105	105	625/4	625/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	809				
105	105	313/2	313/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	810				
105	105	627/4	627/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	811				
105	105	157	157	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	812				
105	105	156	156	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	813				
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	814				
105	105	157	157	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	815				
106	106	315/2	315/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	816	ornamentShortTrill			
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	817				
106	106	315/2	315/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	818				
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	819				
107	107	159	159	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	820				
107	107	637/4	637/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	821				
107	107	1275/8	1275/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	822				
107	107	319/2	319/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	823	ornamentTrill			
107	107	641/4	641/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	824				
107	107	1283/8	1283/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	825				
107	107	159	159	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	826				
107	107	319/2	319/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	827				
107	107	160	160	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	828				
108	108	321/2	321/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	829				
108	108	161	161	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	830				
108	108	323/2	323/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	831				
108	108	647/4	647/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	832				
108	108	321/2	321/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	833				
108	108	161	161	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	834				
108	108	323/2	323/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	835				
109	109	162	162	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	836				
109	109	325/2	325/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	837	ornamentTrill			
109	109	653/4	653/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	838				
109	109	1307/8	1307/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	839				
109	109	162	162	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	840				
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	841				
109	109	163	163	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	842				
110	110	327/2	327/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	843				
110	110	164	164	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	844				
110	110	329/2	329/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	845				
110	110	327/2	327/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	846				
110	110	329/2	329/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	847				
111	111	165	165	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	848				
111	111	661/4	661/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	849				
111	111	1323/8	1323/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	850				
111	111	331/2	331/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	851	ornamentTrill			
111	111	665/4	665/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	852				
111	111	1331/8	1331/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	853				
111	111	165	165	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	854				
111	111	331/2	331/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	855				
111	111	166	166	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	856				
112	112	333/2	333/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	857				
112	112	167	167	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	858				
112	112	335/2	335/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	859				
112	112	671/4	671/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	860				
112	112	333/2	333/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	861				
112	112	167	167	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	862				
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	863				
113	113	168	168	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	864				
113	113	337/2	337/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	865	ornamentTrill			
113	113	677/4	677/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	866				
113	113	1355/8	1355/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	867				
113	113	168	168	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	868				
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	869				
113	113	169	169	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	870				
114	114	339/2	339/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	871	ornamentShortTrill			
114	114	341/2	341/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	872				
114	114	683/4	683/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	873				
114	114	339/2	339/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	874				
114	114	341/2	341/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	875				
115	115	171	171	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	876				
115	115	685/4	685/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	877				
115	115	343/2	343/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	878				
