mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
54	53	629/2	641/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	965		
54	53	315	321	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	966		
54	53	633/2	645/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	967		
54	53	317	323	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	968		
54	53	635/2	647/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	969		
55	54	318	324	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	970		
55	54	637/2	649/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	971		
55	54	319	325	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	972		
55	54	639/2	651/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	973		
55	54	320	326	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	974		
55	54	641/2	653/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	975		
55	54	321	327	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	976		
55	54	643/2	655/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	977		
55	54	322	328	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	978		
55	54	645/2	657/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	979		
55	54	323	329	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	980		
55	54	647/2	659/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	981		
55	54	318	324	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	982		
55	54	639/2	651/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	983		
55	54	321	327	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	984		
55	54	645/2	657/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	985		
56	55	324	330	1.5		0	0	Chord	12/8	1	1	3/8		1/4	3/2	986		
56	55	651/2	663/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	987		
56	55	326	332	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	988		
56	55	653/2	665/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	989		
56	55	327	333	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	990		
56	55	655/2	667/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	991		
56	55	328	334	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	992		
56	55	657/2	669/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	993		
56	55	329	335	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	994		
56	55	659/2	671/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	995		
56	55	651/2	663/2	0.5		3/8	3/8	Chord	12/8	1	2	1/8		1/8	1	996		
56	55	326	332	0.5		1/2	1/2	Chord	12/8	1	2	1/8		1/8	1	997		
56	55	653/2	665/2	0.5		5/8	5/8	Chord	12/8	1	2	1/8		1/8	1	998		
56	55	327	333	1.5		3/4	3/4	Chord	12/8	1	2	3/8		1/4	3/2	999		
56	55	324	330	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	1000		
56	55	651/2	663/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	1001		
56	55	327	333	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	1002		
56	55	657/2	669/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	1003		
57	56	330	336	1.5		0	0	Chord	12/8	1	1	3/8		1/4	3/2	1004		
57	56	663/2	675/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1005		
57	56	332	338	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1006		
57	56	665/2	677/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1007		
57	56	333	339	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1008		
57	56	667/2	679/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1009		
57	56	334	340	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	1010		
57	56	669/2	681/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1011		
57	56	335	341	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1012		
57	56	671/2	683/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1013		
57	56	663/2	675/2	0.5		3/8	3/8	Chord	12/8	1	2	1/8		1/8	1	1014		
57	56	332	338	0.5		1/2	1/2	Chord	12/8	1	2	1/8		1/8	1	1015		
57	56	665/2	677/2	0.5		5/8	5/8	Chord	12/8	1	2	1/8		1/8	1	1016		
57	56	333	339	1.5		3/4	3/4	Chord	12/8	1	2	3/8		1/4	3/2	1017		
57	56	669/2	681/2	1.5		9/8	9/8	Chord	12/8	1	2	3/8		1/4	3/2	1018		
57	56	330	336	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	1019		
57	56	663/2	675/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	1020		
57	56	333	339	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	1021		
57	56	669/2	681/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	1022		
58	57	336	342	1.5		0	0	Chord	12/8	1	1	3/8		1/4	3/2	1023		
58	57	336	342	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	1024		
