mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
41	41	325/2	325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	592			
41	41	651/4	651/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	593			
41	41	1303/8	1303/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	594			
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	595			
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	596			
41	41	160	160	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	597			
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	598			
41	41	162	162	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	599			
41	41	163	163	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	600			
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	601			
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	602			
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	603			
42	42	165	165	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	604			
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	605			
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	606			
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	607			
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	608			
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	609			
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	610			
43	43	169	169	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	611			
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	612			
43	43	171	171	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	613			
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	614			
43	43	168	168	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	615			
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	616			
44	44	172	172	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	617			
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	618			
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	619			
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	620			
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	621			
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	622			
44	44	172	172	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	623			
44	44	174	174	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	624			
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	625			
44	44	173	173	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	626			
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	627			
44	44	174	174	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	628			
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	629			
44	44	175	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	630			
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	631			
45	45	176	176	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	632			
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	633			
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	634			
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	635			
45	45	179	179	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	636			
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	637			
45	45	176	176	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	638			
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	639			
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	640			
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	641			
45	45	177	177	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	642			
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	643			
45	45	178	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	644			
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	645			
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	646			
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	647			
46	46	180	180	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	648			
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	649			
46	46	182	182	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	650			
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	651			
46	46	183	183	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	652			
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	653			
46	46	180	180	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	654			
46	46	182	182	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	655			
46	46	180	180	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	656			
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	657			
46	46	181	181	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	658			
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	659			
46	46	182	182	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	660			
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	661			
46	46	183	183	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	662			
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	663			
47	47	184	184	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	664			
47	47	186	186	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	665			
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	666			
47	47	187	187	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	667			
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	668			
47	47	184	184	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	669			
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	670			
47	47	186	186	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	671			
47	47	187	187	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	672			
47	47	184	184	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	673			
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	674			
47	47	185	185	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	675			
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	676			
47	47	186	186	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	677			
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	678			
48	48	188	188	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	679			
48	48	190	190	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	680			
48	48	381/2	381/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	681			
48	48	191	191	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	682			
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	683			
48	48	188	188	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	684			
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	685			
48	48	190	190	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	686			
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	687			
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	3	1/4	1/4	1	688			
48	48	188	188	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	689			
48	48	377/2	377/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	690			
48	48	189	189	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	691			
48	48	379/2	379/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	692			
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	693			
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	694			
49	49	192	192	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	695			
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	696			
49	49	194	194	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	697			
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	698			
49	49	195	195	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	699			
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	700			
49	49	192	192	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	701			
49	49	194	194	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	702			
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	703			
49	49	192	192	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	704			
49	49	385/2	385/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	705			
49	49	193	193	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	706			
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	707			
49	49	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	708			
49	49	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	709			
50	50	196	196	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	710			
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	711			
50	50	198	198	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	712			
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	713			
50	50	199	199	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	714			
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	715			
50	50	196	196	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	716			
50	50	198	198	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	717			
50	50	199	199	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	718			
50	50	196	196	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	719			
50	50	393/2	393/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	720			
50	50	197	197	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	721			
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	722			
50	50	198	198	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	723			
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	724			
51	51	200	200	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	725			
51	51	1601/8	1601/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	726			
51	51	801/4	801/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	727			
51	51	1603/8	1603/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	728			
51	51	401/2	401/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	729			
51	51	1605/8	1605/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	730			
51	51	803/4	803/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	731			
51	51	1607/8	1607/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	732			
51	51	201	201	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	733			
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	734			
51	51	202	202	0.125	1/2	1/2	Chord	4/4	1	1	1/32	1/32	1	735			
51	51	1617/8	1617/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32	1/32	1	736			
51	51	809/4	809/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32	1/32	1	737			
51	51	1619/8	1619/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32	1/32	1	738			
51	51	405/2	405/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	739			
51	51	1621/8	1621/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	740			
51	51	811/4	811/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	741			
51	51	1623/8	1623/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	742			
51	51	203	203	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	743			
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	744			
51	51	200	200	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	745			
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	746			
51	51	202	202	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	747			
52	52	204	204	0.125	0	0	Chord	4/4	1	1	1/32	1/32	1	748			
52	52	1633/8	1633/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32	1/32	1	749			
52	52	817/4	817/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32	1/32	1	750			
52	52	1635/8	1635/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32	1/32	1	751			
52	52	409/2	409/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	752			
52	52	1637/8	1637/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	753			
52	52	819/4	819/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	754			
52	52	1639/8	1639/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	755			
52	52	205	205	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	756			
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	757			
52	52	206	206	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	758			
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	759			
52	52	207	207	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	760			
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	761			
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	762			
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	763			
53	53	208	208	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	764			
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	765			
53	53	209	209	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	766			
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	767			
53	53	210	210	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	768			
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	769			
53	53	211	211	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	770			
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	771			
53	53	208	208	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	772			
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	773			
54	54	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	774			
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	775			
54	54	214	214	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	776			
54	54	429/2	429/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	777			
54	54	215	215	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	778			
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	779			
54	54	212	212	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	780			
54	54	214	214	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	781			
54	54	425/2	425/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	782			
54	54	213	213	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	783			
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	784			
54	54	214	214	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	785			
54	54	429/2	429/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	786			
54	54	215	215	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	787			
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	788			
55	55	216	216	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	789			
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	790			
55	55	218	218	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	791			
55	55	437/2	437/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	792			
55	55	219	219	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	793			
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	794			
55	55	216	216	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	795			
55	55	218	218	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	796			
55	55	216	216	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	797			
55	55	433/2	433/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	798			
55	55	217	217	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	799			
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	800			
55	55	218	218	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	801			
55	55	437/2	437/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	802			
55	55	219	219	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	803			
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	804			
56	56	220	220	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	805			
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	806			
56	56	222	222	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	807			
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	808			
56	56	223	223	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	809			
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	810			
56	56	220	220	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	811			
56	56	222	222	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	812			
56	56	220	220	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	813			
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	814			
56	56	221	221	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	815			
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	816			
56	56	222	222	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	817			
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	818			
56	56	223	223	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	819			
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	820			
57	57	224	224	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	821			
57	57	226	226	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	822			
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	823			
57	57	227	227	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	824			
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	825			
57	57	224	224	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	826			
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	827			
57	57	225	225	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	828			
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	829			
57	57	226	226	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	830			
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	831			
58	58	228	228	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	832			
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	833			
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	834			
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	835			
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	836			
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	837			
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	838			
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	839			
58	58	228	228	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	840			
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	841			
58	58	230	230	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	842			
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	843			
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	844			
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	845			
59	59	232	232	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	846			
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	847			
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	848			
59	59	234	234	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	849			
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	850			
59	59	235	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	851			
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	852			
59	59	232	232	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	853			
59	59	234	234	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	854			
59	59	232	232	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	855			
59	59	465/2	465/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	856			
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	857			
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	858			
59	59	234	234	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	859			
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	860			
59	59	235	235	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	861			
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	862			
60	60	236	236	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	863			
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	864			
60	60	237	237	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	865			
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	866			
60	60	238	238	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	867			
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	868			
60	60	239	239	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	869			
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	870			
60	60	236	236	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	871			
60	60	238	238	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	872			
60	60	236	236	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	873			
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	874			
60	60	237	237	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	875			
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	876			
60	60	238	238	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	877			
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	878			
60	60	239	239	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	879			
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	880			
61	61	240	240	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	881			
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	882			
61	61	241	241	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	883			
61	61	242	242	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	884			
61	61	969/4	969/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	885			
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	886			
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	887			
61	61	243	243	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	888			
61	61	973/4	973/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	889			
61	61	487/2	487/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	890			
61	61	975/4	975/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	891			
