mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	295		
49	49	73	73	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	296		
49	49	585/8	585/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	297		
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	298		
49	49	72	72	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	299		
49	49	72	72	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	300		
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	301		
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	302		
49	49	72	72	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	303		
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	304		
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	305		
50	50	147/2	147/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	306		
50	50	74	74	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	307		
50	50	74	74	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	308		
50	50	74	74	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	309		
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	310		
51	51	75	75	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	311		
51	51	151/2	151/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	312		
51	51	605/8	605/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	313		
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	314		
51	51	76	76	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	315		
51	51	609/8	609/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	316		
51	51	305/4	305/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	317		
51	51	75	75	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	318		
51	51	75	75	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	319		
51	51	151/2	151/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	320		
51	51	76	76	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	321		
51	51	75	75	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	322		
51	51	151/2	151/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	323		
51	51	76	76	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	324		
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	325		
52	52	77	77	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	326		
52	52	77	77	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	327		
52	52	77	77	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	328		
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	329		
52	52	77	77	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	330		
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	331		
53	53	78	78	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	332		
53	53	157/2	157/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	333		
53	53	629/8	629/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	334		
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	335		
53	53	79	79	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	336		
53	53	633/8	633/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	337		
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	338		
53	53	78	78	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	339		
53	53	78	78	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	340		
53	53	157/2	157/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	341		
53	53	79	79	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	342		
53	53	78	78	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	343		
53	53	157/2	157/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	344		
53	53	79	79	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	345		
54	54	159/2	159/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	346		
54	54	80	80	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	347		
54	54	80	80	1.0	1/8	1/8	Chord	3/8	1	2	1/4		1/4	1	348		
54	54	80	80	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	349		
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	350		
54	54	80	80	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	351		
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	352		
55	55	81	81	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	353		
55	55	163/2	163/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	354		
55	55	653/8	653/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	355		
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	356		
55	55	82	82	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	357		
55	55	657/8	657/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	358		
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	359		
55	55	81	81	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	360		
55	55	81	81	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	361		
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	362		
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	363		
55	55	81	81	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	364		
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	365		
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	366		
56	56	165/2	165/2	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	367		
56	56	333/4	333/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	368		
56	56	167/2	167/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	369		
56	56	335/4	335/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	370		
56	56	165/2	165/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	371		
56	56	83	83	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	372		
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	373		
56	56	165/2	165/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	374		
56	56	83	83	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	375		
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	376		
57	57	84	84	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	377	ornamentTrill	
57	57	85	85	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	378		
57	57	84	84	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	379		
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	380		
57	57	85	85	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	381		
57	57	84	84	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	382		
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	383		
57	57	85	85	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	384		
58	58	171/2	171/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	385		
58	58	86	86	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	386		
58	58	173/2	173/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	387	ornamentTrill	
58	58	695/8	695/8	0.0625	11/32	11/32	Chord	3/8	1	1	1/64		1/64	1	388		
58	58	1391/16	1391/16	0.0625	23/64	23/64	Chord	3/8	1	1	1/64		1/64	1	389		
58	58	171/2	171/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	390		
58	58	86	86	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	391		
58	58	173/2	173/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	392		
58	58	171/2	171/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	393		
58	58	86	86	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	394		
58	58	173/2	173/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	395		
59	59	87	87	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	396		
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	397		
59	59	88	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	398		
59	59	87	87	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	399		
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	400		
59	59	88	88	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	401		
59	59	87	87	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	402		
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	403		
59	59	88	88	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	404		
60	60	177/2	177/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	405		
60	60	89	89	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	406		
60	60	179/2	179/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	407	ornamentTrill	
60	60	719/8	719/8	0.0625	11/32	11/32	Chord	3/8	1	1	1/64		1/64	1	408		
60	60	1439/16	1439/16	0.0625	23/64	23/64	Chord	3/8	1	1	1/64		1/64	1	409		
60	60	177/2	177/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	410		
60	60	89	89	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	411		
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	412		
60	60	177/2	177/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	413		
60	60	89	89	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	414		
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	415		
61	61	90	90	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	416		
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	417		
61	61	91	91	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	418		
61	61	90	90	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	419		
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	420		
61	61	91	91	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	421		
61	61	90	90	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	422		
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	423		
61	61	91	91	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	424		
62	62	183/2	183/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	425		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	426		
62	62	185/2	185/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	427	ornamentTrill	
62	62	743/8	743/8	0.0625	11/32	11/32	Chord	3/8	1	1	1/64		1/64	1	428		
62	62	1487/16	1487/16	0.0625	23/64	23/64	Chord	3/8	1	1	1/64		1/64	1	429		
62	62	183/2	183/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	430		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	431		
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	432		
62	62	183/2	183/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	433		
62	62	92	92	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	434		
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	435		
63	63	93	93	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	436		
63	63	187/2	187/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	437		
63	63	93	93	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	438		
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	439		
63	63	94	94	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	440		
63	63	93	93	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	441		
63	63	187/2	187/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	442		
63	63	94	94	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	443		
64	64	189/2	189/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	444		
64	64	379/4	379/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	445		
64	64	95	95	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	446		
64	64	381/4	381/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	447		
64	64	191/2	191/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	448		
64	64	383/4	383/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	449		
64	64	189/2	189/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	450		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	451		
64	64	189/2	189/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	452		
64	64	95	95	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	453		
64	64	191/2	191/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	454		
65	65	96	96	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	455	ornamentTrill	
65	65	193/2	193/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	456		
65	65	97	97	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	457		
65	65	96	96	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	458		
65	65	97	97	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	459		
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	460		
66	66	195/2	195/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	461		
66	66	98	98	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	462		
66	66	197/2	197/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	463		
66	66	195/2	195/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	464		
66	66	391/4	391/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	465		
66	66	98	98	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	466		
66	66	393/4	393/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	467		
66	66	197/2	197/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	468		
66	66	395/4	395/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	469		
67	67	99	99	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	470		
67	67	199/2	199/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	471		
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	472		
67	67	99	99	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	473		
67	67	397/4	397/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	474		
67	67	199/2	199/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	475		
67	67	399/4	399/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	476		
67	67	100	100	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	477		
67	67	401/4	401/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	478		
68	68	201/2	201/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	479		
68	68	101	101	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	480		
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	481		
68	68	201/2	201/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	482		
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	483		
68	68	101	101	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	484		
68	68	405/4	405/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	485		
68	68	203/2	203/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	486		
68	68	407/4	407/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	487		
69	69	102	102	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	488		
69	69	205/2	205/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	489		
69	69	103	103	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	490		
69	69	102	102	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	491		
69	69	409/4	409/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	492		
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	493		
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	494		
69	69	103	103	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	495		
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	496		
70	70	207/2	207/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	497		
70	70	104	104	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	498		
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	499		
70	70	207/2	207/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	500		
70	70	415/4	415/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	501		
70	70	104	104	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	502		
70	70	417/4	417/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	503		
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	504		
70	70	419/4	419/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	505		
71	71	105	105	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	506		
71	71	211/2	211/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	507		
71	71	106	106	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	508		
71	71	105	105	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	509		
71	71	421/4	421/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	510		
71	71	211/2	211/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	511		
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	512		
71	71	106	106	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	513		
71	71	425/4	425/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	514		
72	72	213/2	213/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	515		
72	72	107	107	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	516		
72	72	215/2	215/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	517		
72	72	213/2	213/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	518		
72	72	427/4	427/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	519		
72	72	107	107	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	520		
72	72	429/4	429/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	521		
72	72	215/2	215/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	522		
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	523		
73	73	108	108	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	524		
73	73	217/2	217/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	525		
73	73	109	109	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	526		
73	73	108	108	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	527		
73	73	433/4	433/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	528		
73	73	217/2	217/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	529		
73	73	435/4	435/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	530		
73	73	109	109	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	531		
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	532		
74	74	219/2	219/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	533		
74	74	110	110	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	534		
74	74	221/2	221/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	535		
74	74	219/2	219/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	536		
74	74	439/4	439/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	537		
74	74	110	110	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	538		
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	539		
74	74	221/2	221/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	540		
74	74	443/4	443/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	541		
75	75	111	111	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	542		
75	75	223/2	223/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	543		
75	75	112	112	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	544		
75	75	111	111	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	545		
75	75	445/4	445/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	546		
75	75	223/2	223/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	547		
75	75	447/4	447/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	548		
75	75	112	112	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	549		
75	75	449/4	449/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	550		
76	76	225/2	225/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	551		
76	76	113	113	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	552		
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	553		
76	76	225/2	225/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	554		
76	76	451/4	451/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	555		
76	76	113	113	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	556		
76	76	453/4	453/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	557		
76	76	227/2	227/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	558		
76	76	455/4	455/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	559		
77	77	114	114	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	560		
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	561		
77	77	115	115	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	562		
77	77	114	114	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	563		
77	77	457/4	457/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	564		
77	77	229/2	229/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	565		
77	77	459/4	459/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	566		
77	77	115	115	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	567		
77	77	461/4	461/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	568		
78	78	231/2	231/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	569		
78	78	116	116	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	570		
78	78	233/2	233/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	571		
78	78	231/2	231/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	572		
78	78	463/4	463/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	573		
78	78	116	116	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	574		
78	78	465/4	465/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	575		
78	78	233/2	233/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	576		
78	78	467/4	467/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	577		
79	79	117	117	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	578		
79	79	235/2	235/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	579		
79	79	118	118	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	580		
79	79	117	117	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	581		
79	79	469/4	469/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	582		
79	79	235/2	235/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	583		
79	79	471/4	471/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	584		
79	79	118	118	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	585		
79	79	473/4	473/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	586		
80	80	237/2	237/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	587		
80	80	119	119	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	588		
80	80	239/2	239/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	589		
80	80	237/2	237/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	590		
80	80	475/4	475/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	591		
80	80	119	119	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	592		
