mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
104	104	3255/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
105	105	3263/8	2.0	0	0	2/2	2	1		I|PAC}{		C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
105	105	3279/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	3295/8	2.0	0	0	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
106	106	3311/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
107	107	3327/8	2.0	0	0	2/2	2	1		I6(+7)		C	I		I6(+7)	I		6	+7				M	0	0	4, 1, 0	5	0	4
107	107	3343/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	108	3359/8	3.0	0	0	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
108	108	3383/8	1.0	3/4	3/4	2/2	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
109	109	3391/8	1.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
109	109	3399/8	1.0	1/4	1/4	2/2	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
109	109	3407/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
109	109	3415/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
110	110	3423/8	5.0	0	0	2/2	2	1		I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
111	111	3463/8	1.0	1/4	1/4	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
111	111	3471/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
111	111	3479/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
112	112	3487/8	5.0	0	0	2/2	2	1		i|DC		C	I		i	i					DC		m	0	0	0, -3, 1		0	0
113	113	3527/8	1.0	1/4	1/4	2/2	2	1		iv/i		C	I		iv/i	iv				i			m	0	0	-1, -4, 0		-1	-1
113	113	3535/8	1.0	1/2	1/2	2/2	2	1		V(64)/i		C	I		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
113	113	3543/8	1.0	3/4	3/4	2/2	2	1		V/i		C	I		V/i	V				i			M	0	0	1, 5, 2		1	1
114	114	3551/8	5.0	0	0	2/2	2	1		I/i|DC		C	I		I/i	I				i	DC		M	0	0	0, 4, 1		0	0
115	115	3591/8	1.0	1/4	1/4	2/2	2	1		IV{		C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
115	115	3599/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
115	115	3607/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
116	116	3615/8	1.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
116	116	3623/8	1.0	1/4	1/4	2/2	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
116	116	3631/8	1.0	1/2	1/2	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
116	116	3639/8	1.0	3/4	3/4	2/2	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
117	117	3647/8	1.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
117	117	3655/8	1.0	1/4	1/4	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	117	3663/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
117	117	3671/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
118	118	3679/8	1.0	0	0	2/2	2	1		I|PAC		C	I		I	I					PAC		M	0	0	0, 4, 1		0	0
118	118	3687/8	1.0	1/4	1/4	2/2	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
118	118	3695/8	1.0	1/2	1/2	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
118	118	3703/8	1.0	3/4	3/4	2/2	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
119	119	3711/8	1.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
119	119	3719/8	1.0	1/4	1/4	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
119	119	3727/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
119	119	3735/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
120	120			0	0	2/2	2	1	1	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
121	120	3743/8	4.0	0	0	2/2	2	1	2	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
