mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
44	44	1/2	1/2	4/4	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
44	44	3/4	3/4	4/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	45	1/8	1/8	4/4	2	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	45	1/4	1/4	4/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	3/8	3/8	4/4	2	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	45	1/2	1/2	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	45	5/8	5/8	4/4	2	1		IV	ii6	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	45	3/4	3/4	4/4	2	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
45	45	7/8	7/8	4/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	1/8	1/8	4/4	2	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	46	1/4	1/4	4/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	3/8	3/8	4/4	2	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
46	46	1/2	1/2	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	5/8	5/8	4/4	2	1		IV	ii6	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	46	3/4	3/4	4/4	2	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	46	7/8	7/8	4/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	0	2/4	2	1		I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
