mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
44	44	0	0	3/8	2	1	iio6(+7)/ii		Bb	V		iio6(+7)/ii	ii	o	6	+7	ii			o	0	0	1, -2, 4	2	4	1
44	44	1/4	1/4	3/8	2	1	i6/ii		Bb	V		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
45	45	0	0	3/8	2	1	iio6(+7)/ii		Bb	V		iio6(+7)/ii	ii	o	6	+7	ii			o	0	0	1, -2, 4	2	4	1
45	45	1/8	1/8	3/8	2	1	i6/ii		Bb	V		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
45	45	1/4	1/4	3/8	2	1	#viio6/ii		Bb	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
46	46	0	0	3/8	2	1	i/ii|IAC}		Bb	V		i/ii	i				ii	IAC	}	m	0	0	2, -1, 3		2	2
48	48	1/8	1/8	3/8	2	1	#viio43/iv{		Bb	V		#viio43/iv	#vii	o	43		iv		{	o7	0	0	-2, -5, 4, 1		4	-2
49	49	0	0	3/8	2	1	i6(13)/iv		Bb	V		i6(13)/iv	i		6	13	iv			m	0	0	-4, 0, -1	-5	-1	-4
49	49	1/8	1/8	3/8	2	1	i6/iv		Bb	V		i6/iv	i		6		iv			m	0	0	-4, 0, -1		-1	-4
50	50	1/8	1/8	3/8	2	1	#viio43/iv		Bb	V		#viio43/iv	#vii	o	43		iv			o7	0	0	-2, -5, 4, 1		4	-2
51	51	0	0	3/8	2	1	i6(13)/iv		Bb	V		i6(13)/iv	i		6	13	iv			m	0	0	-4, 0, -1	-5	-1	-4
51	51	1/8	1/8	3/8	2	1	i6/iv		Bb	V		i6/iv	i		6		iv			m	0	0	-4, 0, -1		-1	-4
52	52	1/8	1/8	3/8	2	1	V2(9)/IV		Bb	V		V2(9)/IV	V		2	9	IV			Mm7	0	0	-2, 0, 4, 1	2	0	-2
53	53	0	0	3/8	2	1	I6(13)/IV		Bb	V		I6(13)/IV	I		6	13	IV			M	0	0	3, 0, -1	2	-1	3
53	53	1/8	1/8	3/8	2	1	I6/IV		Bb	V		I6/IV	I		6		IV			M	0	0	3, 0, -1		-1	3
54	54	1/8	1/8	3/8	2	1	V2(9)/IV		Bb	V		V2(9)/IV	V		2	9	IV			Mm7	0	0	-2, 0, 4, 1	2	0	-2
55	55	0	0	3/8	2	1	I6(13)/IV		Bb	V		I6(13)/IV	I		6	13	IV			M	0	0	3, 0, -1	2	-1	3
55	55	1/8	1/8	3/8	2	1	I6/IV		Bb	V		I6/IV	I		6		IV			M	0	0	3, 0, -1		-1	3
56	56	0	0	3/8	2	1	IV6		Bb	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
57	57	0	0	3/8	2	1	V7}{		Bb	V		V7	V		7				}{	Mm7	0	0	1, 5, 2, -1		1	1
57	57	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
58	58	0	0	3/8	2	1	V7(4)		Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
58	58	1/8	1/8	3/8	2	1	V7		Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
59	59	0	0	3/8	2	1	V(^11)		Bb	V		V(^11)	V			^11				M	0	0	1, 5, 2	0	1	1
59	59	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
59	59	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
60	60	0	0	3/8	2	1	V7(4)		Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
60	60	1/8	1/8	3/8	2	1	V7		Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
61	61	0	0	3/8	2	1	V(^11)		Bb	V		V(^11)	V			^11				M	0	0	1, 5, 2	0	1	1
61	61	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
61	61	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
62	62	0	0	3/8	2	1	V7(4)		Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
62	62	1/8	1/8	3/8	2	1	V7		Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	1/4	1/4	3/8	2	1	V(b64)		Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
63	63	0	0	3/8	2	1	V(^11)		Bb	V		V(^11)	V			^11				M	0	0	1, 5, 2	0	1	1
63	63	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
64	64	0	0	3/8	2	1	V6		Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
65	65	0	0	3/8	2	1	I(4)}		Bb	V		I(4)	I			4			}	M	0	0	0, -1, 1		0	0
65	65	1/8	1/8	3/8	2	1	I|IAC		Bb	V		I	I					IAC		M	0	0	0, 4, 1		0	0
65	65	1/4	1/4	3/8	2	1	{		Bb	V									{		0	0				
66	66	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
66	66	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
66	66	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	67	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	1/8	1/8	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
68	68	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
68	68	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
68	68	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
69	69	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
69	69	1/8	1/8	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
70	70	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
70	70	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
70	70	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
72	72	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
72	72	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
72	72	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
73	73	0	0	3/8	2	1	I|PAC}		Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
73	73	1/8	1/8	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
73	73	1/4	1/4	3/8	2	1	{		Bb	V									{		0	0				
74	74	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
74	74	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
74	74	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
75	75	1/8	1/8	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
76	76	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
76	76	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
76	76	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
77	77	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	1/8	1/8	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
78	78	0	0	3/8	2	1	V6(^11)		Bb	V		V6(^11)	V		6	^11				M	0	0	5, 2, 1	0	1	5
78	78	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
78	78	1/4	1/4	3/8	2	1	V2		Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
80	80	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
81	81	0	0	3/8	2	1	I|PAC}{		Bb	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
81	81	1/4	1/4	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
82	82	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
82	82	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
82	82	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
83	83	0	0	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
84	84	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	84	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
84	84	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
85	85	0	0	3/8	2	1	I|PAC}{		Bb	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
85	85	1/4	1/4	3/8	2	1	I2		Bb	V		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
86	86	0	0	3/8	2	1	vi		Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
86	86	1/4	1/4	3/8	2	1	vi2		Bb	V		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
87	87	0	0	3/8	2	1	IV		Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
87	87	1/4	1/4	3/8	2	1	IV2		Bb	V		IV2	IV		2					Mm7	0	0	-3, -1, 3, 0		-1	-3
88	88	0	0	3/8	2	1	IV		Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
88	88	1/8	1/8	3/8	2	1	V7		Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	0	0	3/8	2	1	I|IAC}{		Bb	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
89	89	1/4	1/4	3/8	2	1	I2		Bb	V		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
90	90	0	0	3/8	2	1	vi		Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
90	90	1/4	1/4	3/8	2	1	vi2		Bb	V		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
91	91	0	0	3/8	2	1	IV		Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
91	91	1/4	1/4	3/8	2	1	IV2		Bb	V		IV2	IV		2					Mm7	0	0	-3, -1, 3, 0		-1	-3
92	92	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
92	92	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
92	92	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
93	93	0	0	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
94	94	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
94	94	1/8	1/8	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
94	94	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
95	95	0	0	3/8	2	1	I|PAC}		Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
96	96	0	0	3/8	2	1	V.I{		Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
101	101	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
102	102	0	0	3/8	2	1	IV		Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
103	103	0	0	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
103	103	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
104	104	0	0	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
105	105	0	0	3/8	2	1	I6		Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
106	106	0	0	3/8	2	1	IV		Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
107	107	0	0	3/8	2	1	V(64)		Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
107	107	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
108	108	0	0	3/8	2	1	I(^2)}		Bb	V		I(^2)	I			^2			}	M	0	0	0, 2, 1		0	0
108	108	1/8	1/8	3/8	2	1	I|IAC		Bb	V		I	I					IAC		M	0	0	0, 4, 1		0	0
110	110	1/8	1/8	3/8	2	1	IV6/iii{		Bb	V		IV6/iii	IV		6		iii		{	M	0	0	7, 4, 3		3	7
111	111	0	0	3/8	2	1	i64/iii		Bb	V		i64/iii	i		64		iii			m	0	0	5, 4, 1		4	5
112	112	0	0	3/8	2	1	viio/V/iii		Bb	V		viio/V/iii	vii	o			V/iii			o	0	0	10, 7, 4		10	10
113	113	0	0	3/8	2	1	V(4)/iii		Bb	V		V(4)/iii	V			4	iii			M	0	0	5, 4, 6		5	5
113	113	1/8	1/8	3/8	2	1	V/iii		Bb	V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
114	114	0	0	3/8	2	1	iv6/iii		Bb	V		iv6/iii	iv		6		iii			m	0	0	0, 4, 3		3	0
115	115	0	0	3/8	2	1	V(4)/iii		Bb	V		V(4)/iii	V			4	iii			M	0	0	5, 4, 6		5	5
115	115	1/8	1/8	3/8	2	1	V/iii		Bb	V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
116	116	0	0	3/8	2	1	iv6/iii	i6/vi	Bb	V		iv6/iii	iv		6		iii			m	0	0	0, 4, 3		3	0
117	117	0	0	3/8	2	1	#viio65(+4)/vi		Bb	V		#viio65(+4)/vi	#vii	o	65	+4	vi			o7	0	0	5, 2, -1, 8	0	8	5
117	117	1/8	1/8	3/8	2	1	#viio65/iv		Bb	V		#viio65/iv	#vii	o	65		iv			o7	0	0	1, -2, -5, 4		4	1
118	118	0	0	3/8	2	1	i6(13)/vi		Bb	V		i6(13)/vi	i		6	13	vi			m	0	0	0, 4, 3	-1	3	0
118	118	1/8	1/8	3/8	2	1	i6/vi		Bb	V		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
119	119	0	0	3/8	2	1	#viio65(+4)/vi		Bb	V		#viio65(+4)/vi	#vii	o	65	+4	vi			o7	0	0	5, 2, -1, 8	0	8	5
119	119	1/8	1/8	3/8	2	1	#viio65/iv		Bb	V		#viio65/iv	#vii	o	65		iv			o7	0	0	1, -2, -5, 4		4	1
120	120	0	0	3/8	2	1	iv6(+7)/ii		Bb	V		iv6(+7)/ii	iv		6	+7	ii			m	0	0	-2, 2, 1	-1	1	-2
120	120	1/4	1/4	3/8	2	1	iv6/ii		Bb	V		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
121	121	0	0	3/8	2	1	V(64)/ii		Bb	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
121	121	1/8	1/8	3/8	2	1	V/ii		Bb	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
122	122	0	0	3/8	2	1	iv6(+6)/ii		Bb	V		iv6(+6)/ii	iv		6	+6	ii			m	0	0	-2, 2, 1	4	1	-2
122	122	1/8	1/8	3/8	2	1	iv6(+7)/ii		Bb	V		iv6(+7)/ii	iv		6	+7	ii			m	0	0	-2, 2, 1	-1	1	-2
122	122	1/4	1/4	3/8	2	1	iv6/ii		Bb	V		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
123	123	0	0	3/8	2	1	V(64)/ii		Bb	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
123	123	1/8	1/8	3/8	2	1	V/ii		Bb	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
124	124	0	0	3/8	2	1	#viio/ii		Bb	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
124	124	1/4	1/4	3/8	2	1	V7/ii		Bb	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
125	125	0	0	3/8	2	1	i/ii		Bb	V		i/ii	i				ii			m	0	0	2, -1, 3		2	2
126	126	0	0	3/8	2	1	V6/ii		Bb	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
126	126	1/4	1/4	3/8	2	1	V/ii		Bb	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
127	127	0	0	3/8	2	1	i/ii|IAC}		Bb	V		i/ii	i				ii	IAC	}	m	0	0	2, -1, 3		2	2
128	128	0	0	3/8	2	1	ii{		Bb	V		ii	ii						{	m	0	0	2, -1, 3		2	2
129	129	0	0	3/8	2	1	ii6		Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
130	130	0	0	3/8	2	1	ii6	IV	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
130	130	1/4	1/4	3/8	2	1	viio/V		Bb	V		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
131	131	0	0	3/8	2	1	V(4)		Bb	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
131	131	1/8	1/8	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
132	132	0	0	3/8	2	1	V6		Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
132	132	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
133	133	0	0	3/8	2	1	I		Bb	V		I	I							M	0	0	0, 4, 1		0	0
134	134	0	0	3/8	2	1	V6		Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
134	134	1/4	1/4	3/8	2	1	V		Bb	V		V	V							M	0	0	1, 5, 2		1	1
135	135	0	0	3/8	2	1	I|IAC}		Bb	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
136	136	0	0	3/8	2	1	I.V{		Bb	I		V	V						{	M	0	0	1, 5, 2		1	1
137	137	0	0	3/8	2	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
138	138	0	0	3/8	2	1	V6		Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
138	138	1/4	1/4	3/8	2	1	viio	V6	Bb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
139	139	0	0	3/8	2	1	I(4)		Bb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
139	139	1/8	1/8	3/8	2	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
140	140	0	0	3/8	2	1	V65/vi		Bb	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
141	141	0	0	3/8	2	1	vi		Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
142	142	0	0	3/8	2	1	V65/vi		Bb	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
143	143	0	0	3/8	2	1	V2/iv		Bb	I		V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
143	143	1/4	1/4	3/8	2	1	V2(4)/iv		Bb	I		V2(4)/iv	V		2	4	iv			Mm7	0	0	-2, 0, -1, 1		0	-2
144	144	0	0	3/8	2	1	V2/iv		Bb	I		V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
145	145	0	0	3/8	2	1	V2/iv		Bb	I		V2/iv	V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
146	146	0	0	3/8	2	1	iv6		Bb	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
147	147	0	0	3/8	2	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
148	148	0	0	3/8	2	1	viio6		Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
149	149	0	0	3/8	2	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
149	149	1/4	1/4	3/8	2	1	IV		Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	150	0	0	3/8	2	1	V(64)		Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
150	150	1/8	1/8	3/8	2	1	V		Bb	I		V	V							M	0	0	1, 5, 2		1	1
151	151	0	0	3/8	2	1	I(4)		Bb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
151	151	1/8	1/8	3/8	2	1	I		Bb	I		I	I							M	0	0	0, 4, 1		0	0
