mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
45	45	1/4	1/4	2/4	2	1	V7/V		E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
46	46	0	0	2/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
46	46	1/4	1/4	2/4	2	1	V7/V		E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
47	47	0	0	2/4	2	1	V|HC}{		E	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
47	47	3/8	3/8	2/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	0	0	2/4	2	1	#viio65/iv/i		E	I		#viio65/iv/i	#vii	o	65		iv/i			o7	0	0	1, -2, -5, 4		4	1
49	49	0	0	2/4	2	1	iv/i		E	I		iv/i	iv				i			m	0	0	-1, -4, 0		-1	-1
51	51	0	0	2/4	2	1	i6/i		E	I		i6/i	i		6		i			m	0	0	-3, 1, 0		0	-3
53	53	0	0	2/4	2	1	iio/i	ii/i	E	I		iio/i	ii	o			i			o	0	0	2, -1, -4		2	2
54	54	0	0	2/4	2	1	ii/i		E	I		ii/i	ii				i			m	0	0	2, -1, 3		2	2
54	54	1/4	1/4	2/4	2	1	#viio/i		E	I		#viio/i	#vii	o			i			o	0	0	5, 2, -1		5	5
55	55	0	0	2/4	2	1	i/i|IAC}{		E	I		i/i	i				i	IAC	}{	m	0	0	0, -3, 1		0	0
55	55	1/4	1/4	2/4	2	1	bII6/v/i		E	I		bII6/v/i	bII		6		v/i			M	0	0	0, -3, -4		-4	0
55	55	3/8	3/8	2/4	2	1	V/v/i		E	I		V/v/i	V				v/i			M	0	0	2, 6, 3		2	2
56	56	0	0	2/4	2	1	VI/v/i		E	I		VI/v/i	VI				v/i			M	0	0	-3, 1, -2		-3	-3
56	56	1/4	1/4	2/4	2	1	ii6/VII/i		E	I		ii6/VII/i	ii		6		VII/i			m	0	0	-3, 1, 0		0	-3
56	56	3/8	3/8	2/4	2	1	V/VII/i		E	I		V/VII/i	V				VII/i			M	0	0	-1, 3, 0		-1	-1
57	57	0	0	2/4	2	1	vi/VII/i		E	I		vi/VII/i	vi				VII/i			m	0	0	1, -2, 2		1	1
57	57	1/4	1/4	2/4	2	1	IV6/VII/i		E	I		IV6/VII/i	IV		6		VII/i			M	0	0	1, -2, -3		-3	1
57	57	3/8	3/8	2/4	2	1	viio/VII/i		E	I		viio/VII/i	vii	o			VII/i			o	0	0	3, 0, -3		3	3
58	58	0	0	2/4	2	1	v6/i		E	I		v6/i	v		6		i			m	0	0	-2, 2, 1		1	-2
58	58	3/8	3/8	2/4	2	1	IV/v/i		E	I		IV/v/i	IV				v/i			M	0	0	0, 4, 1		0	0
59	59	0	0	2/4	2	1	V.V		E	V		V	V							M	0	0	1, 5, 2		1	1
59	59	1/4	1/4	2/4	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
60	60	0	0	2/4	2	1	IV6		E	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
60	60	1/4	1/4	2/4	2	1	V6		E	V		V6	V		6					M	0	0	5, 2, 1		1	5
60	60	3/8	3/8	2/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	0	0	2/4	2	1	I		E	V		I	I							M	0	0	0, 4, 1		0	0
61	61	1/8	1/8	2/4	2	1	ii6		E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	61	1/4	1/4	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
61	61	3/8	3/8	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
62	62	0	0	2/4	2	1	I|PAC}		E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
65	65	0	0	2/4	2	1	E.V{		E	V		V	V						{	M	0	0	1, 5, 2		1	1
65	65	1/4	1/4	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
67	67	0	0	2/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	1/4	1/4	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
68	68	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
69	69	1/4	1/4	2/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	0	0	2/4	2	1	I|IAC}		E	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
71	71	0	0	2/4	2	1	V7/iv{		E	V		V7/iv	V		7		iv		{	Mm7	0	0	0, 4, 1, -2		0	0
71	71	1/4	1/4	2/4	2	1	i6/iv		E	V		i6/iv	i		6		iv			m	0	0	-4, 0, -1		-1	-4
72	72	0	0	2/4	2	1	V/iv}		E	V		V/iv	V				iv		}	M	0	0	0, 4, 1		0	0
73	73	0	0	2/4	2	1	V7/iv{		E	V		V7/iv	V		7		iv		{	Mm7	0	0	0, 4, 1, -2		0	0
74	74	0	0	2/4	2	1	V(64)/iv		E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
75	75	0	0	2/4	2	1	V7/iv		E	V		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
76	76	0	0	2/4	2	1	V(64)/iv		E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
77	77	0	0	2/4	2	1	V/iv		E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
78	78	0	0	2/4	2	1	i(^2)/iv}		E	V		i(^2)/iv	i			^2	iv		}	m	0	0	-1, 1, 0		-1	-1
78	78	3/8	3/8	2/4	2	1	i/iv|IAC		E	V		i/iv	i				iv	IAC		m	0	0	-1, -4, 0		-1	-1
79	79	0	0	2/4	2	1	iv/i{		E	V		iv/i	iv				i		{	m	0	0	-1, -4, 0		-1	-1
80	80	0	0	2/4	2	1	iio/i		E	V		iio/i	ii	o			i			o	0	0	2, -1, -4		2	2
81	81	0	0	2/4	2	1	#viio/i		E	V		#viio/i	#vii	o			i			o	0	0	5, 2, -1		5	5
82	82	0	0	2/4	2	1	i/i		E	V		i/i	i				i			m	0	0	0, -3, 1		0	0
84	84	0	0	2/4	2	1	v6/i		E	V		v6/i	v		6		i			m	0	0	-2, 2, 1		1	-2
86	86	0	0	2/4	2	1	iv6/i		E	V		iv6/i	iv		6		i			m	0	0	-4, 0, -1		-1	-4
88	88	0	0	2/4	2	1	V7(9)}{		E	V		V7(9)	V		7	9			}{	Mm7	0	0	1, 5, 2, -1	3	1	1
89	89	0	0	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	90	0	0	2/4	2	1	V7		E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	0	0	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
92	92	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
93	93	0	0	2/4	2	1	vi		E	V		vi	vi							m	0	0	3, 0, 4		3	3
93	93	1/4	1/4	2/4	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
94	94	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
95	95	0	0	2/4	2	1	vi		E	V		vi	vi							m	0	0	3, 0, 4		3	3
95	95	1/4	1/4	2/4	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
96	96	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
97	97	0	0	2/4	2	1	vi		E	V		vi	vi							m	0	0	3, 0, 4		3	3
97	97	1/4	1/4	2/4	2	1	ii		E	V		ii	ii							m	0	0	2, -1, 3		2	2
98	98	0	0	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
98	98	1/8	1/8	2/4	2	1	V2		E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
98	98	1/4	1/4	2/4	2	1	I6		E	V		I6	I		6					M	0	0	4, 1, 0		0	4
98	98	3/8	3/8	2/4	2	1	IV		E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
99	99	0	0	2/4	2	1	V(64)		E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
99	99	1/4	1/4	2/4	2	1	V		E	V		V	V							M	0	0	1, 5, 2		1	1
100	100	0	0	2/4	2	1	I|PAC}		E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
