mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
119	119	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
120	120	0	0	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	0.5	0.0
120	120	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
121	121	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
122	122	0	0	3/8	2	1	iio6(+4)						f	i		iio6(+4)	ii	o	6	+4				o	1	1	-2, -5, 1	0	1	-2	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
123	123	0	0	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	2	10	0.16666666666666666	0.1875	0.9375	0.16666666666666666
124	124	0	0	3/8	2	1	i|PAC}						f	i		i	i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
124	124	1/4	1/4	3/8	2	1	V7{						f	i		V7	V		7				{	Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
125	125	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
126	126	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
126	126	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
127	127	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
128	128	0	0	3/8	2	1	V2						f	i		V2	V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	1	4	0.2	0.0625	0.4375	0.125
128	128	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
129	129	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
130	130	0	0	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	0.5	0.0
130	130	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
131	131	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
132	132	0	0	3/8	2	1	iio6(+4)						f	i		iio6(+4)	ii	o	6	+4				o	1	1	-2, -5, 1	0	1	-2	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
133	133	0	0	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	2	10	0.16666666666666666	0.1875	0.9375	0.16666666666666666
134	134	0	0	3/8	2	1	i|PAC}						f	i		i	i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
135	135	0	0	3/8	2	1	#viio43						f	i		#viio43	#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	3	10	0.23076923076923078	0.15625	0.96875	0.1388888888888889
136	136	0	0	3/8	2	1	i6(#0)						f	i		i6(#0)	i		6	#0				m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
136	136	1/8	1/8	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	6	0.0	0.0	0.75	0.0
137	137	0	0	3/8	2	1	#viio43						f	i		#viio43	#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	3	14	0.17647058823529413	0.15625	1.46875	0.09615384615384616
138	138	0	0	3/8	2	1	i6(#72)						f	i		i6(#72)	i		6	#72				m	1	1	-4, 0, 1, 4		-1	-4	0	4	0.0	0.0	0.5	0.0
138	138	1/8	1/8	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	7	0.0	0.0	0.875	0.0
139	139	0	0	3/8	2	1	#viio43						f	i		#viio43	#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	3	10	0.23076923076923078	0.15625	0.96875	0.1388888888888889
140	140	0	0	3/8	2	1	i6(#0)						f	i		i6(#0)	i		6	#0				m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
140	140	1/8	1/8	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	6	0.0	0.0	0.75	0.0
141	141	0	0	3/8	2	1	#viio43						f	i		#viio43	#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	3	14	0.17647058823529413	0.15625	1.46875	0.09615384615384616
142	142	0	0	3/8	2	1	i6(#72)						f	i		i6(#72)	i		6	#72				m	1	1	-4, 0, 1, 4		-1	-4	0	4	0.0	0.0	0.5	0.0
142	142	1/8	1/8	3/8	2	1	i6						f	i		i6	i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
142	142	1/4	1/4	3/8	2	1	i65						f	i		i65	i		65					mm7	1	1	-4, 0, -3, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
143	143	0	0	3/8	2	1	iv					iio6	f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	3	8	0.2727272727272727	0.1875	0.8125	0.1875
144	144	0	0	3/8	2	1	V|HC}{						f	i		V	V					HC	}{	M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
144	144	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
145	145	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
145	145	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
146	146	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
146	146	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
147	147	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
147	147	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
148	148	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
148	148	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
149	149	0	0	3/8	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
149	149	1/8	1/8	3/8	2	1	iv(9)						f	i		iv(9)	iv			9				m	1	1	-2, -5, -1	0	-2	-2	0	3	0.0	0.0	0.25	0.0
149	149	1/4	1/4	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
150	150	0	0	3/8	2	1	i|PAC}						f	i		i	i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
150	150	1/8	1/8	3/8	2	1	iv6						f	i		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	1	2	0.3333333333333333	0.0625	0.1875	0.25
150	150	1/4	1/4	3/8	2	1	iio6						f	i		iio6	ii	o	6					o	1	1	-2, -5, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
151	151	0	0	3/8	2	1	V{						f	i		V	V						{	M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
151	151	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
152	152	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
152	152	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
153	153	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
153	153	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
154	154	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.5	0.0
154	154	1/4	1/4	3/8	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
155	155	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
155	155	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
156	156	0	0	3/8	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
156	156	1/8	1/8	3/8	2	1	iv(9)						f	i		iv(9)	iv			9				m	1	1	-2, -5, -1	0	-2	-2	0	3	0.0	0.0	0.25	0.0
156	156	1/4	1/4	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
157	157	0	0	3/8	2	1	VI|DC						f	i		VI	VI					DC		M	1	1	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.25	0.0
157	157	1/8	1/8	3/8	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
157	157	1/4	1/4	3/8	2	1	#viio						f	i		#viio	#vii	o						o	1	1	4, 1, -2		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
158	158	0	0	3/8	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
158	158	1/8	1/8	3/8	2	1	iv7						f	i		iv7	iv		7					mm7	1	1	-2, -5, -1, -4		-2	-2	0	3	0.0	0.0	0.25	0.0
158	158	1/4	1/4	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
159	159	0	0	3/8	2	1	i|PAC}						f	i		i	i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	1.125	0.0
