mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
32	31	5/8	5/8	4/4	2	1	iv.iv6			g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.375	0.0
32	31	3/4	3/4	4/4	2	1	i64			g	iv		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
32	31	7/8	7/8	4/4	2	1	ii%65			g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	4	0.0	0.0	0.375	0.0
33	32	0	0	4/4	2	1	i6			g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
33	32	1/8	1/8	4/4	2	1	VI		iv6	g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.375	0.0
33	32	1/4	1/4	4/4	2	1	i64			g	iv		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
33	32	3/8	3/8	4/4	2	1	ii%65			g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	4	0.0	0.0	0.375	0.0
33	32	1/2	1/2	4/4	2	1	i6			g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
33	32	5/8	5/8	4/4	2	1	VI		iv6	g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.375	0.0
33	32	3/4	3/4	4/4	2	1	i64			g	iv		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
33	32	7/8	7/8	4/4	2	1	ii%65			g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	4	0.0	0.0	0.375	0.0
34	33	0	0	4/4	2	1	i.iv6			g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
34	33	1/8	1/8	4/4	2	1	iv64			g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
34	33	1/4	1/4	4/4	2	1	V65			g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.375	0.0
34	33	3/8	3/8	4/4	2	1	iv64			g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
34	33	1/2	1/2	4/4	2	1	V65			g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.375	0.0
34	33	5/8	5/8	4/4	2	1	iv64			g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
34	33	3/4	3/4	4/4	2	1	V65			g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.375	0.0
34	33	7/8	7/8	4/4	2	1	iv64			g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
35	34	0	0	4/4	2	1	V65			g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.375	0.0
35	34	1/8	1/8	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
35	34	1/4	1/4	4/4	2	1	IV65(9)			g	i		IV65(9)	IV		65	9				Mm7	1	1	4, 1, -2, 0	2	0	4	0	4	0.0	0.0	0.375	0.0
35	34	3/8	3/8	4/4	2	1	V6			g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	4	0.0	0.0	0.375	0.0
35	34	1/2	1/2	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	34	5/8	5/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	3	6	0.3333333333333333	0.1875	0.5625	0.25
36	35	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	3	6	0.3333333333333333	0.1875	0.5625	0.25
36	35	3/8	3/8	4/4	2	1	#viio			g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
36	35	1/2	1/2	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
36	35	5/8	5/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	3	6	0.3333333333333333	0.1875	0.5625	0.25
37	36	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	1	7	0.125	0.0625	0.625	0.09090909090909091
37	36	3/8	3/8	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.125	0.0
37	36	1/2	1/2	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	3	16	0.15789473684210525	0.125	1.375	0.08333333333333333
38	37	3/8	3/8	4/4	2	1	V(4)			g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	2	0.0	0.0	0.125	0.0
38	37	1/2	1/2	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	1	7	0.125	0.0625	0.625	0.09090909090909091
38	37	7/8	7/8	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.125	0.0
39	38	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	2	16	0.1111111111111111	0.125	1.375	0.08333333333333333
39	38	7/8	7/8	4/4	2	1	V(4)			g	i		V(4)	V			4				M	1	1	2, 1, 3		2	2	0	2	0.0	0.0	0.125	0.0
40	39	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	2	6	0.25	0.125	0.625	0.16666666666666666
40	39	3/8	3/8	4/4	2	1	#viio64			g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	39	1/2	1/2	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	6	0.25	0.0625	0.6875	0.08333333333333333
40	39	3/4	3/4	4/4	2	1	iv7			g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
41	40	0	0	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
41	40	1/4	1/4	4/4	2	1	iv7			g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
41	40	1/2	1/2	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.1875	0.0
41	40	5/8	5/8	4/4	2	1	VI			g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
41	40	3/4	3/4	4/4	2	1	i64			g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.375	0.0
41	40	7/8	7/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.375	0.0
42	41	0	0	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
42	41	1/8	1/8	4/4	2	1	VI			g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
42	41	1/4	1/4	4/4	2	1	i64			g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.375	0.0
42	41	3/8	3/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.375	0.0
42	41	1/2	1/2	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
42	41	5/8	5/8	4/4	2	1	VI			g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
42	41	3/4	3/4	4/4	2	1	i64			g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.375	0.0
42	41	7/8	7/8	4/4	2	1	iv7			g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
43	42	0	0	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
43	42	1/8	1/8	4/4	2	1	VI			g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
43	42	1/4	1/4	4/4	2	1	i64			g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.375	0.0
43	42	3/8	3/8	4/4	2	1	iv7			g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
43	42	1/2	1/2	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	8	0.0	0.0	0.75	0.0
43	42	3/4	3/4	4/4	2	1	V64			g	i		V64	V		64					M	1	1	3, 2, 6		2	3	0	4	0.0	0.0	0.375	0.0
43	42	7/8	7/8	4/4	2	1	#vi%65			g	i		#vi%65	#vi	%	65					%7	1	1	1, -2, 2, 4		4	1	0	4	0.0	0.0	0.375	0.0
44	43	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.375	0.0
44	43	1/8	1/8	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
44	43	1/4	1/4	4/4	2	1	V64			g	i		V64	V		64					M	1	1	3, 2, 6		2	3	0	4	0.0	0.0	0.375	0.0
44	43	3/8	3/8	4/4	2	1	#vi%65			g	i		#vi%65	#vi	%	65					%7	1	1	1, -2, 2, 4		4	1	0	4	0.0	0.0	0.375	0.0
44	43	1/2	1/2	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.375	0.0
44	43	5/8	5/8	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
44	43	3/4	3/4	4/4	2	1	V64			g	i		V64	V		64					M	1	1	3, 2, 6		2	3	0	4	0.0	0.0	0.375	0.0
44	43	7/8	7/8	4/4	2	1	#vi%65			g	i		#vi%65	#vi	%	65					%7	1	1	1, -2, 2, 4		4	1	0	4	0.0	0.0	0.375	0.0
45	44	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
45	44	1/8	1/8	4/4	2	1	#viio64			g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	44	1/4	1/4	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	4	0.0	0.0	0.375	0.0
45	44	3/8	3/8	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
45	44	1/2	1/2	4/4	2	1	i|PAC}{			g	i		i	i					PAC	}{	m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	0.5	0.0
45	44	3/4	3/4	4/4	2	1	iv		iio6	g	i		iv	iv							m	1	1	0, -3, 1		0	0	2	3	0.4	0.125	0.375	0.25
46	45	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
46	45	1/8	1/8	4/4	2	1	iv6			g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.25	0.0
46	45	1/4	1/4	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
46	45	3/8	3/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
46	45	1/2	1/2	4/4	2	1	#viio64			g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
46	45	5/8	5/8	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
46	45	3/4	3/4	4/4	2	1	iv		iio6	g	i		iv	iv							m	1	1	0, -3, 1		0	0	2	3	0.4	0.125	0.375	0.25
47	46	0	0	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
47	46	1/8	1/8	4/4	2	1	iv6			g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.25	0.0
47	46	1/4	1/4	4/4	2	1	V			g	i		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
47	46	3/8	3/8	4/4	2	1	iv			g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
47	46	1/2	1/2	4/4	2	1	#viio64			g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	0	8	0.0	0.0	0.75	0.0
47	46	3/4	3/4	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
48	47	0	0	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
48	47	1/8	1/8	4/4	2	1	iio6			g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.375	0.0
48	47	1/4	1/4	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	4	0.0	0.0	0.375	0.0
48	47	3/8	3/8	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
48	47	1/2	1/2	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
48	47	5/8	5/8	4/4	2	1	iio6			g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.375	0.0
48	47	3/4	3/4	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	4	0.0	0.0	0.375	0.0
48	47	7/8	7/8	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
49	48	0	0	4/4	2	1	i			g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
49	48	1/8	1/8	4/4	2	1	iio6			g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.375	0.0
49	48	1/4	1/4	4/4	2	1	V(64)			g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	3	0.0	0.0	0.25	0.0
49	48	3/8	3/8	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
49	48	1/2	1/2	4/4	2	1	i|PAC}			g	i		i	i					PAC	}	m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
