mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
52	51	3/4	3/4	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	4	4	0.5	0.5	1.0	0.3333333333333333
52	51	9/8	9/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	6	0.25	0.25	1.25	0.16666666666666666
53	52	0	0	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.25	0.16666666666666666
53	52	3/8	3/8	12/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	2	6	0.25	0.25	1.25	0.16666666666666666
53	52	3/4	3/4	12/8	2	1	V|HC}{						a	i		V	V					HC	}{	M	1	1	4, 8, 5		4	4	2	4	0.3333333333333333	0.25	1.0	0.2
53	52	9/8	9/8	12/8	2	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	1.0	0.0
53	52	11/8	11/8	12/8	2	1	viio/VII						a	i		viio/VII	vii	o			VII			o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
54	53	0	0	12/8	2	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1	1	4	10	0.2857142857142857	0.5	2.25	0.18181818181818182
54	53	5/8	5/8	12/8	2	1	#viio/iv						a	i		#viio/iv	#vii	o			iv			o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
54	53	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	6	8	0.42857142857142855	0.75	2.0	0.2727272727272727
54	53	11/8	11/8	12/8	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	0	2	0.0	0.0	0.25	0.0
55	54	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	4	4	0.5	0.5	1.0	0.3333333333333333
55	54	3/8	3/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	6	0.25	0.25	1.25	0.16666666666666666
55	54	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.25	0.16666666666666666
55	54	9/8	9/8	12/8	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	2	4	0.3333333333333333	0.25	1.0	0.2
55	54	11/8	11/8	12/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
56	55	0	0	12/8	2	1	i|PAC}{						a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.5	0.0
56	55	3/8	3/8	12/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
56	55	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
56	55	9/8	9/8	12/8	2	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	3	0.0	0.0	0.625	0.0
56	55	11/8	11/8	12/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
57	56	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.75	0.0
57	56	3/8	3/8	12/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
57	56	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	1.0	0.1111111111111111
57	56	9/8	9/8	12/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	4	0.2	0.125	1.0	0.1111111111111111
58	57	0	0	12/8	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.75	0.0
