mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
78	77	1/8	1/8	2/4	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
78	77	1/4	1/4	2/4	2	1	iio6						f	i		iio6	ii	o	6					o	1	1	-2, -5, 1		1	-2	0	3	0.0	0.0	0.25	0.0
78	77	3/8	3/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
79	78	0	0	2/4	2	1	III+6						f	i		III+6	III	+	6					+	1	1	0, 4, -4		-4	0	0	3	0.0	0.0	0.25	0.0
79	78	1/8	1/8	2/4	2	1	#vio						f	i		#vio	#vi	o						o	1	1	2, -1, -4		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
79	78	1/4	1/4	2/4	2	1	IV6						f	i		IV6	IV		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.25	0.0
79	78	3/8	3/8	2/4	2	1	#viio						f	i		#viio	#vii	o						o	1	1	4, 1, -2		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
80	79	0	0	2/4	2	1	V6}						f	i		V6	V		6				}	M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
80	79	1/8	1/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	3	6	0.3333333333333333	0.1875	0.5625	0.25
81	80	0	0	2/4	2	1	i{						f	i		i	i						{	m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
81	80	1/8	1/8	2/4	2	1	v						f	i		v	v							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
81	80	1/4	1/4	2/4	2	1	VI						f	i		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.25	0.0
81	80	3/8	3/8	2/4	2	1	III						f	i		III	III							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.25	0.0
82	81	0	0	2/4	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
82	81	1/8	1/8	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
82	81	1/4	1/4	2/4	2	1	#viio						f	i		#viio	#vii	o						o	1	1	4, 1, -2		4	4	0	3	0.0	0.0	0.25	0.0
82	81	3/8	3/8	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
83	82	0	0	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
83	82	1/8	1/8	2/4	2	1	iv					iio6	f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
83	82	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	0.375	0.0
83	82	3/8	3/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
84	83	0	0	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
84	83	1/8	1/8	2/4	2	1	v						f	i		v	v							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
84	83	1/4	1/4	2/4	2	1	VI						f	i		VI	VI							M	1	1	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.25	0.0
84	83	3/8	3/8	2/4	2	1	III						f	i		III	III							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.25	0.0
85	84	0	0	2/4	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
85	84	1/8	1/8	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
85	84	1/4	1/4	2/4	2	1	#viio						f	i		#viio	#vii	o						o	1	1	4, 1, -2		4	4	0	3	0.0	0.0	0.25	0.0
85	84	3/8	3/8	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
86	85	0	0	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
86	85	1/8	1/8	2/4	2	1	iv					iio6	f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
86	85	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	0.375	0.0
86	85	3/8	3/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
87	86	0	0	2/4	2	1	i|PAC}{						f	i		i	i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	3	5	0.375	0.1875	0.5625	0.25
87	86	3/8	3/8	2/4	2	1	V6						f	i		V6	V		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
88	87	0	0	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
88	87	1/8	1/8	2/4	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
88	87	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
88	87	3/8	3/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
89	88	0	0	2/4	2	1	i|PAC						f	i		i	i					PAC		m	1	1	-1, -4, 0		-1	-1	3	5	0.375	0.1875	0.5625	0.25
89	88	3/8	3/8	2/4	2	1	V6						f	i		V6	V		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
90	89	0	0	2/4	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
90	89	1/8	1/8	2/4	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
90	89	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)	V			64				M	1	1	0, -1, -4		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
90	89	3/8	3/8	2/4	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
91	90	0	0	2/4	2	1	i|PAC}						f	i		i	i					PAC	}	m	1	1	-1, -4, 0		-1	-1	2	26	0.07142857142857142	0.125	3.3125	0.03636363636363636
