mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
49	48	3/8	3/8	12/8	2	1	V|HC		c	i		V		V					HC		M	1	1	1, 5, 2		1	1	5	5	0.5	0.15625	0.21875	0.4166666666666667
49	48	3/4	3/4	12/8	2	1	i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0	4	8	0.3333333333333333	0.5	1.625	0.23529411764705882
50	49	0	0	12/8	2	1	V(^4)}		c	i		V(^4)		V			^4			}	M	1	1	1, 5, 0		1	1	0	2	0.0	0.0	1.125	0.0
50	49	3/8	3/8	12/8	2	1	V|HC		c	i		V		V					HC		M	1	1	1, 5, 2		1	1	5	5	0.5	0.15625	0.21875	0.4166666666666667
50	49	3/4	3/4	12/8	2	1	i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
50	49	9/8	9/8	12/8	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	2	2	0.5	0.5	0.5	0.5
50	49	11/8	11/8	12/8	2	1	#viio6/iv		c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
51	50	0	0	12/8	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	4	4	0.5	0.5	1.25	0.2857142857142857
51	50	3/8	3/8	12/8	2	1	iio		c	i		iio		ii	o						o	1	1	2, -1, -4		2	2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
51	50	3/4	3/4	12/8	2	1	#viio		c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5	2	4	0.3333333333333333	0.25	1.0	0.2
51	50	9/8	9/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.25	0.75	0.25
51	50	11/8	11/8	12/8	2	1	V2		c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
52	51	0	0	12/8	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	5	0.0	0.0	1.125	0.0
52	51	1/4	1/4	12/8	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
52	51	3/8	3/8	12/8	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	5	0.16666666666666666	0.125	0.875	0.125
52	51	5/8	5/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
52	51	3/4	3/4	12/8	2	1	i|PAC}{		c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	2	5	0.2857142857142857	0.25	1.375	0.15384615384615385
52	51	9/8	9/8	12/8	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	2	2	0.5	0.5	0.5	0.5
52	51	11/8	11/8	12/8	2	1	#viio6/iv		c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
53	52	0	0	12/8	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	4	4	0.5	0.5	1.25	0.2857142857142857
53	52	3/8	3/8	12/8	2	1	iio		c	i		iio		ii	o						o	1	1	2, -1, -4		2	2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
53	52	3/4	3/4	12/8	2	1	#viio		c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5	2	4	0.3333333333333333	0.25	1.0	0.2
53	52	9/8	9/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.25	0.75	0.25
53	52	11/8	11/8	12/8	2	1	V2		c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
54	53	0	0	12/8	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	5	0.0	0.0	1.125	0.0
54	53	1/4	1/4	12/8	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
54	53	3/8	3/8	12/8	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	5	0.16666666666666666	0.125	0.875	0.125
54	53	5/8	5/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
54	53	3/4	3/4	12/8	2	1	i|PAC}{		c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.75	0.0
54	53	9/8	9/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
55	54	0	0	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
55	54	3/8	3/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
55	54	3/4	3/4	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
55	54	9/8	9/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
56	55	0	0	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	2	3	0.4	0.25	0.5	0.3333333333333333
56	55	1/4	1/4	12/8	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.375	0.0
56	55	3/8	3/8	12/8	2	1	iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	2	3	0.4	0.25	0.5	0.3333333333333333
56	55	5/8	5/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
56	55	3/4	3/4	12/8	2	1	i|PAC}{		c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.75	0.0
56	55	9/8	9/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
57	56	0	0	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
57	56	3/8	3/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
57	56	3/4	3/4	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
57	56	9/8	9/8	12/8	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
58	57	0	0	12/8	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
58	57	1/4	1/4	12/8	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.375	0.0
58	57	3/8	3/8	12/8	2	1	iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	2	3	0.4	0.25	0.5	0.3333333333333333
58	57	5/8	5/8	12/8	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
58	57	3/4	3/4	12/8	2	1	i|PAC}		c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0	2	12	0.14285714285714285	0.5	2.0	0.2
