mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
70	69	1/4	1/4	2/4	2	1	V(64)						c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
70	69	3/8	3/8	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
71	70	0	0	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
71	70	1/8	1/8	2/4	2	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
71	70	1/4	1/4	2/4	2	1	V(64)						c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
71	70	3/8	3/8	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
72	71	0	0	2/4	2	1	i[i|PAC}{						c	i	i	i	i					PAC	}{	m	1	1	0, -3, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
72	71	1/4	1/4	2/4	2	1	iv						c	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
72	71	3/8	3/8	2/4	2	1	V						c	i	i	V	V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
73	72	0	0	2/4	2	1	i						c	i	i	i	i							m	1	1	0, -3, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
73	72	1/4	1/4	2/4	2	1	iv						c	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
73	72	3/8	3/8	2/4	2	1	V						c	i	i	V	V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
74	73	0	0	2/4	2	1	i						c	i	i	i	i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.75	0.0
74	73	1/8	1/8	2/4	2	1	i(64)						c	i	i	i(64)	i			64				m	1	1	0, -1, -4		0	0	0	2	0.0	0.0	0.125	0.0
74	73	1/4	1/4	2/4	2	1	I						c	i	i	I	I							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
74	73	3/8	3/8	2/4	2	1	iio						c	i	i	iio	ii	o						o	1	1	2, -1, -4		2	2	0	3	0.0	0.0	0.25	0.0
75	74	0	0	2/4	2	1	V/iv						c	i	i	V/iv	V				iv			M	1	1	0, 4, 1		0	0	3	7	0.3	0.25	0.75	0.25
75	74	3/8	3/8	2/4	2	1	iv						c	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
76	75	0	0	2/4	2	1	V7(9)/iv						c	i	i	V7(9)/iv	V		7	9	iv			Mm7	1	1	0, 4, 1, -2	-5	0	0	0	4	0.0	0.0	0.5	0.0
76	75	1/8	1/8	2/4	2	1	V(64)/iv						c	i	i	V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	0.25	0.0
76	75	1/4	1/4	2/4	2	1	V7/iv						c	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
76	75	3/8	3/8	2/4	2	1	iio						c	i	i	iio	ii	o						o	1	1	2, -1, -4		2	2	0	3	0.0	0.0	0.25	0.0
77	76	0	0	2/4	2	1	I}	0	4.78015	/			c	i	i	I	I						}	M	1	1	0, 4, 1		0	0	3	5	0.375	0.1875	0.5625	0.25
77	76	3/8	3/8	2/4	2	1	V						c	i	i	V	V							M	1	1	1, 5, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
78	77	0	0	2/4	2	1	I						c	i	i	I	I							M	1	1	0, 4, 1		0	0	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
78	77	3/8	3/8	2/4	2	1	V						c	i	i	V	V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
79	78	0	0	2/4	2	1	I]						c	i	i	I	I							M	1	1	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
